HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030101030105,3,0.0970,7,0.1685,6,0.1861,3,0.0698,2,0.0619,1,0.0421,3,0.0970,2,0.0473,2,0.1200,11,0.6242,13,0.7687,10,0.5249,6,0.3364,0,0.0000,12,0.5409,12,0.5614,4,0.2060,6,0.3269,2,0.1890,11,0.9020,2,0.1199,9,0.4345,8,0.2678,12,0.8636,11,0.8139,6,0.1767,11,0.9089,11,0.8088,3,0.1918,6,0.2744,0,0.0000,0,0.0000,0,0.0000,1,0.0015,2,0.1060,2,0.1060,1,0.1045,2,0.1060,2,0.1060,1,0.1045,3,0.0770,3,0.0770,1,0.0052,6,1.7823,12,2.2861,9,2.0330,14,2.4908,13,1.2075,11,1.1104,7,0.7374,6,0.4572,5,0.1823,9,2.2163,8,1.9975,0,0.0000,3,0.3535,4,0.2798,7,1.9407,6,0.6405,2,0.0100,10,0.7920,3,0.0206,6,0.2493,6,0.2493,5,1.4949,5,1.4949,5,1.4949,5,1.4949,4,0.1672,4,0.1672,2,0.1200,3,0.1779,13,1.8594,6,0.3245,8,0.3923,10,1.6704,4,1.3497,5,1.4092,0,0.0000,2,0.1200,9,1.6077,4,1.3568,13,2.1445,5,1.3674,1,0.0421,1,0.0421,2,0.1324,1,0.0421,1,0.0497,7,0.3564,8,0.3816,6,0.3137,6,0.3170,4,0.2060,3,0.1703,0,0.0000,3,0.1132,4,0.3268,2,0.1563,4,0.3558,1,0.0903,0,0.0000
030101030106,3,0.1817,7,0.3224,6,0.3480,3,0.1257,2,0.1159,1,0.0762,3,0.1817,2,0.0858,2,0.2300,11,1.2120,13,1.4718,10,1.0063,6,0.6476,0,0.0000,12,1.0672,12,1.1038,4,0.4118,6,0.6409,2,0.3616,11,1.6314,2,0.2242,9,0.8510,8,0.5090,12,1.5586,11,1.4612,6,0.3360,11,1.6515,11,1.4588,3,0.3635,6,0.5265,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1909,1,0.1909,1,0.1909,1,0.1909,1,0.1909,1,0.1909,2,0.1436,2,0.1436,1,0.0096,6,3.2750,12,3.9233,8,3.1767,13,3.6035,13,1.3751,11,1.1837,7,0.9063,6,0.4513,5,0.3833,8,3.0678,7,3.2082,0,0.0000,3,0.2300,5,0.6640,7,3.7090,5,0.6228,1,0.0170,9,1.4568,2,0.0468,6,0.4722,6,0.4722,4,0.4971,4,0.4971,4,0.4971,4,0.4971,4,0.3158,4,0.3158,2,0.2300,3,0.3527,12,1.2298,6,0.6367,8,0.7794,9,0.8768,3,0.2487,4,0.3641,0,0.0000,3,0.2745,8,0.7346,3,0.2470,12,1.7044,4,0.2768,1,0.0762,1,0.0762,2,0.2356,1,0.0762,1,0.0960,7,0.7024,8,0.7539,6,0.6239,6,0.6270,4,0.4118,3,0.3343,0,0.0000,3,0.2229,4,0.5705,2,0.2855,4,0.6268,1,0.1595,0,0.0000
030101030107,3,0.0578,7,0.0928,6,0.1074,3,0.0423,2,0.0332,1,0.0267,3,0.0578,2,0.0293,2,0.0736,11,0.3755,13,0.4472,10,0.3076,6,0.1833,0,0.0000,12,0.2750,12,0.2956,4,0.1086,6,0.1810,2,0.1178,11,0.5441,2,0.0702,9,0.2487,8,0.1448,12,0.4982,11,0.4737,6,0.0941,11,0.5386,11,0.4901,3,0.1166,6,0.1579,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0621,1,0.0621,1,0.0621,1,0.0621,1,0.0621,1,0.0621,2,0.0477,2,0.0477,1,0.0026,5,1.0685,11,1.2578,7,1.0127,11,1.1490,11,0.3825,9,0.3362,6,0.2597,5,0.1220,5,0.1274,6,1.0004,6,1.0494,0,0.0000,2,0.0736,4,0.1826,7,1.1774,4,0.1383,1,0.0064,9,0.4100,2,0.0085,6,0.1499,6,0.1499,4,0.1624,4,0.1624,4,0.1624,4,0.1624,4,0.1029,4,0.1029,2,0.0736,3,0.1055,12,0.3759,6,0.1977,8,0.2109,9,0.2353,3,0.0610,4,0.1015,0,0.0000,3,0.0741,8,0.2219,3,0.0800,12,0.4763,4,0.0821,1,0.0267,1,0.0267,2,0.0822,1,0.0267,1,0.0285,7,0.2220,8,0.2160,6,0.1573,6,0.1654,4,0.1086,3,0.0994,0,0.0000,3,0.0620,4,0.1913,2,0.0904,4,0.2068,1,0.0556,0,0.0000
030101030108,3,0.0567,7,0.1206,6,0.1092,3,0.0364,2,0.0331,1,0.0232,3,0.0567,2,0.0250,2,0.0887,10,0.4430,14,0.5765,11,0.4016,6,0.2034,0,0.0000,11,0.2811,11,0.3150,4,0.1097,6,0.2061,2,0.1444,11,0.6735,2,0.0838,9,0.2785,8,0.1874,13,0.6565,11,0.5828,6,0.1362,11,0.6600,11,0.5991,3,0.1306,7,0.2283,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0773,1,0.0773,1,0.0773,1,0.0773,1,0.0773,1,0.0773,2,0.0588,2,0.0588,1,0.0018,5,1.3431,12,1.6405,8,1.3150,11,1.4254,10,0.4518,8,0.4084,5,0.3288,5,0.1415,5,0.1913,6,1.2870,6,1.3258,1,0.0507,2,0.0887,4,0.2593,7,1.5137,4,0.1342,1,0.0071,9,0.4638,2,0.0129,6,0.1652,6,0.1652,4,0.1892,4,0.1892,4,0.1892,4,0.1892,4,0.1137,4,0.1137,2,0.0887,3,0.1273,12,0.4540,7,0.2867,7,0.2244,8,0.2474,2,0.0617,4,0.1219,1,0.0507,3,0.1062,8,0.2659,3,0.0958,12,0.5337,4,0.1017,1,0.0232,2,0.0738,2,0.0943,1,0.0232,1,0.0317,7,0.2667,9,0.2896,6,0.1574,6,0.1674,4,0.1097,4,0.1667,0,0.0000,3,0.0636,4,0.2361,2,0.1056,4,0.2556,1,0.0712,0,0.0000
030101030109,3,0.1504,7,0.3189,6,0.2963,3,0.1150,2,0.0874,1,0.0668,3,0.1504,2,0.0733,2,0.2116,10,0.9517,14,1.3379,11,0.9004,6,0.4973,0,0.0000,12,0.6767,12,0.7534,4,0.2392,6,0.4867,2,0.3442,10,1.2133,2,0.2112,9,0.6484,8,0.4871,13,1.2519,11,1.1256,6,0.3569,10,1.1838,10,1.0128,2,0.2112,7,0.4834,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.2004,1,0.2004,1,0.2004,1,0.2004,1,0.2004,1,0.2004,2,0.1410,2,0.1410,1,0.0065,5,3.4190,12,3.6533,9,3.2978,13,3.5973,12,0.7034,10,0.5993,6,0.4268,6,0.3264,5,0.3696,8,3.2416,7,3.0539,1,0.0684,3,0.2117,3,0.2257,6,3.4331,5,0.3047,1,0.0195,9,0.7895,2,0.0358,6,0.4085,6,0.4085,5,0.4790,5,0.4790,5,0.4790,5,0.4790,4,0.2849,4,0.2849,2,0.2116,3,0.3018,13,1.0859,7,0.6210,8,0.5114,10,0.5693,4,0.1448,5,0.2868,1,0.0684,3,0.2127,9,0.6477,4,0.2313,13,0.9560,5,0.2476,1,0.0668,2,0.1353,2,0.2417,1,0.0668,1,0.0771,7,0.6084,9,0.6175,6,0.3633,6,0.3761,4,0.2392,4,0.3387,0,0.0000,3,0.1427,4,0.2436,2,0.2602,4,0.2948,1,0.1749,0,0.0000
030101030201,3,0.1123,7,0.2899,6,0.2186,3,0.0824,2,0.0690,1,0.0481,3,0.1123,2,0.0535,2,0.1470,10,0.6708,15,0.9386,11,0.6415,6,0.3869,0,0.0000,13,0.6204,13,0.6506,5,0.2427,6,0.3824,2,0.2336,9,0.7711,2,0.1395,10,0.5271,8,0.4046,12,0.8115,10,0.7367,6,0.2990,9,0.7698,9,0.6643,2,0.1395,7,0.3342,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1204,1,0.1204,1,0.1204,1,0.1204,1,0.1204,1,0.1204,2,0.0936,2,0.0936,1,0.0054,5,2.0770,11,2.2822,8,2.0135,12,2.2646,10,0.6075,8,0.4985,5,0.3318,5,0.2694,5,0.2583,6,1.9509,5,1.8462,1,0.0167,2,0.1470,3,0.1658,6,2.0958,4,0.3350,1,0.0105,8,0.6754,2,0.0247,6,0.2984,6,0.2984,4,0.3155,4,0.3155,4,0.3155,4,0.3155,4,0.2005,4,0.2005,2,0.1470,3,0.2222,13,0.7709,7,0.4248,9,0.4617,10,0.5198,4,0.1401,4,0.2206,1,0.0167,3,0.1505,8,0.4574,3,0.1575,11,0.8198,4,0.1717,1,0.0481,2,0.0648,2,0.1508,1,0.0481,1,0.0588,8,0.4495,10,0.4820,7,0.3556,7,0.3682,5,0.2427,4,0.2231,0,0.0000,3,0.1335,3,0.1751,2,0.1781,3,0.2080,1,0.1027,0,0.0000
030101030202,3,0.1296,7,0.3457,6,0.2583,3,0.0972,2,0.0821,1,0.0525,3,0.1296,2,0.0584,2,0.1753,10,0.7974,15,1.0915,11,0.7590,6,0.4598,0,0.0000,13,0.7683,13,0.7999,5,0.3044,6,0.4542,2,0.2772,9,0.8690,2,0.1605,10,0.6414,8,0.4725,12,0.9064,10,0.8256,6,0.3510,9,0.8647,9,0.7607,2,0.1605,7,0.3985,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1331,1,0.1331,1,0.1331,1,0.1331,1,0.1331,1,0.1331,2,0.1101,2,0.1101,1,0.0059,5,2.3249,11,2.5913,8,2.2380,12,2.5556,10,0.7475,8,0.6109,5,0.4025,5,0.3197,5,0.3270,6,2.1756,5,2.0506,1,0.0083,2,0.1753,3,0.1889,6,2.3385,4,0.4548,1,0.0119,8,0.8562,2,0.0211,6,0.3541,6,0.3541,4,0.3609,4,0.3609,4,0.3609,4,0.3609,4,0.2337,4,0.2337,2,0.1753,3,0.2619,13,0.9040,7,0.4993,9,0.5788,10,0.6514,4,0.1812,4,0.2593,1,0.0083,3,0.1758,8,0.5325,3,0.1872,11,1.0310,4,0.1964,1,0.0525,2,0.0608,2,0.1730,1,0.0525,1,0.0712,8,0.5469,10,0.5827,7,0.4384,7,0.4608,5,0.3044,4,0.2584,0,0.0000,3,0.1679,3,0.2113,2,0.2130,3,0.2461,1,0.1205,0,0.0000
030101030203,3,0.2100,7,0.5524,6,0.4128,3,0.1605,2,0.1325,1,0.0852,3,0.2100,2,0.1029,2,0.2640,10,1.2040,15,1.6280,11,1.1270,6,0.6936,0,0.0000,13,1.1538,13,1.2045,5,0.4399,6,0.6893,2,0.4172,9,1.3286,2,0.2454,10,0.9496,8,0.7420,12,1.3946,10,1.2819,6,0.5515,9,1.3266,9,1.1571,2,0.2454,7,0.5997,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.2070,1,0.2070,1,0.2070,1,0.2070,1,0.2070,1,0.2070,2,0.1746,2,0.1746,1,0.0177,5,3.5226,11,3.8828,8,3.5071,12,3.9911,10,1.1152,8,0.9135,5,0.6115,5,0.5992,5,0.4687,6,3.2992,5,3.2422,1,0.0066,2,0.2640,2,0.2853,5,3.5440,4,0.7533,1,0.0304,8,1.3567,2,0.1679,6,0.5514,6,0.5514,4,0.5562,4,0.5562,4,0.5562,4,0.5562,4,0.3669,4,0.3669,2,0.2640,3,0.3871,13,1.4869,7,0.7329,9,0.8602,10,0.9664,4,0.2763,4,0.5112,1,0.0066,2,0.2640,8,0.9419,3,0.2944,11,1.6303,4,0.4319,1,0.0852,2,0.0917,2,0.2680,1,0.0852,1,0.1071,8,0.8092,10,0.8555,7,0.6543,7,0.6719,5,0.4399,4,0.3802,0,0.0000,3,0.2520,3,0.3289,2,0.3181,3,0.3791,1,0.1828,0,0.0000
030101030204,3,0.1024,7,0.2687,6,0.1990,3,0.0814,2,0.0639,1,0.0427,3,0.1024,2,0.0543,2,0.1165,10,0.4496,14,0.6516,11,0.5111,6,0.3164,0,0.0000,12,0.5323,12,0.5504,4,0.2022,6,0.3133,2,0.1841,8,0.4045,2,0.1101,9,0.4308,8,0.3514,11,0.4486,9,0.3935,6,0.2617,8,0.4057,8,0.4117,2,0.1101,7,0.2769,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0931,1,0.0931,1,0.0931,1,0.0931,1,0.0931,1,0.0931,2,0.0799,2,0.0799,1,0.0116,5,1.5225,11,1.6021,8,1.5155,11,1.7314,10,0.4247,8,0.3291,5,0.1912,5,0.3392,5,0.2051,6,1.4314,5,1.4753,1,0.0048,2,0.1165,2,0.0482,5,1.4542,4,0.4063,1,0.0208,8,0.5971,2,0.1507,6,0.2567,6,0.2567,4,0.2522,4,0.2522,4,0.2522,4,0.2522,4,0.1707,4,0.1707,2,0.1165,3,0.0900,12,0.6551,7,0.3258,8,0.3885,9,0.4387,3,0.1228,4,0.2970,1,0.0048,2,0.1165,8,0.4177,3,0.1372,11,0.7251,4,0.2672,1,0.0427,2,0.0475,2,0.1235,1,0.0427,1,0.0481,7,0.3569,9,0.3911,6,0.3043,6,0.3098,4,0.2022,4,0.1719,0,0.0000,3,0.1183,3,0.1510,2,0.1426,3,0.1710,1,0.0808,0,0.0000
030101030301,3,0.1846,7,0.4684,6,0.3506,3,0.1281,2,0.1143,1,0.0813,3,0.1846,2,0.0908,2,0.2356,11,1.2295,13,1.4796,10,0.9914,6,0.6304,0,0.0000,12,0.9744,12,1.0263,4,0.3530,6,0.6172,2,0.3743,11,1.4460,2,0.2366,9,0.8051,8,0.6594,12,1.3499,11,1.2601,6,0.4896,11,1.4493,11,1.2419,3,0.3787,6,0.5190,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.2124,1,0.2124,1,0.2124,1,0.2124,1,0.2124,1,0.2124,2,0.1513,2,0.1513,1,0.0095,5,3.6107,11,3.8391,8,3.4473,13,3.8852,12,0.9601,10,0.7894,6,0.5458,6,0.4099,5,0.3545,8,3.3758,7,3.2234,0,0.0000,3,0.2357,2,0.2732,5,3.6483,5,0.5337,1,0.0188,9,1.1058,2,0.0359,6,0.4832,6,0.4832,5,0.5296,5,0.5296,5,0.5296,5,0.5296,4,0.3264,4,0.3264,2,0.2356,3,0.3430,13,1.2236,6,0.6253,8,0.7146,10,0.8047,4,0.2246,5,0.3399,0,0.0000,2,0.2356,9,0.7442,4,0.2547,13,1.3446,5,0.2718,1,0.0813,1,0.0813,2,0.2642,1,0.0813,1,0.0938,7,0.6825,8,0.7018,6,0.5538,6,0.5517,4,0.3530,3,0.3225,0,0.0000,3,0.2016,4,0.3022,2,0.2992,4,0.3584,1,0.1829,0,0.0000
030101030302,3,0.1095,7,0.2620,6,0.2133,3,0.0830,2,0.0661,1,0.0440,3,0.1095,2,0.0525,2,0.1466,10,0.6397,14,0.8543,11,0.5964,6,0.3590,0,0.0000,12,0.5590,12,0.6032,4,0.2140,6,0.3549,2,0.2358,9,0.6117,2,0.1353,9,0.4763,8,0.3770,12,0.6008,10,0.5543,6,0.2795,9,0.5965,9,0.5067,2,0.1353,7,0.3108,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1179,1,0.1179,1,0.1179,1,0.1179,1,0.1179,1,0.1179,2,0.0982,2,0.0982,1,0.0085,5,1.9855,11,2.1498,8,1.9086,11,2.1872,10,0.5487,8,0.4597,5,0.3059,5,0.2902,5,0.2670,6,1.8542,5,1.7910,1,0.0011,2,0.1466,2,0.1488,5,1.9877,4,0.2931,1,0.0133,8,0.6184,2,0.0627,6,0.2855,6,0.2855,4,0.3085,4,0.3085,4,0.3085,4,0.3085,4,0.1991,4,0.1991,2,0.1466,3,0.1981,12,0.7737,7,0.3853,8,0.4233,9,0.4686,3,0.1244,4,0.2482,1,0.0011,2,0.1466,8,0.4733,3,0.1598,11,0.7407,4,0.2093,1,0.0440,2,0.0451,2,0.1556,1,0.0440,1,0.0570,7,0.4375,9,0.4182,6,0.3073,6,0.3264,4,0.2140,4,0.1999,0,0.0000,3,0.1204,3,0.1690,2,0.1765,3,0.2044,1,0.1116,0,0.0000
030101030303,3,0.1806,7,0.5469,6,0.3989,3,0.1883,2,0.1179,1,0.0734,3,0.1806,2,0.0973,2,0.1900,10,0.7798,15,1.2493,11,0.8591,6,0.5298,0,0.0000,13,1.1665,13,1.1736,5,0.4925,6,0.5501,2,0.2968,8,0.6151,2,0.1740,10,0.9177,8,0.6447,11,0.7668,9,0.6602,6,0.4859,8,0.6344,8,0.6721,2,0.1740,7,0.4656,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1397,1,0.1397,1,0.1397,1,0.1397,1,0.1397,1,0.1397,2,0.1306,2,0.1306,1,0.0239,5,0.4943,11,0.7282,8,0.5300,12,0.9703,10,0.8181,8,0.6277,5,0.3763,5,0.5836,5,0.3558,6,0.3523,5,0.4322,1,0.0071,2,0.1900,2,0.0834,5,0.3877,4,0.6708,1,0.0326,8,0.9646,2,0.2421,6,0.4658,6,0.4658,4,0.4031,4,0.4031,4,0.4031,4,0.4031,4,0.2873,4,0.2873,2,0.1900,3,0.1763,13,1.1891,7,0.5665,9,0.8703,10,0.9698,4,0.3849,4,0.5042,1,0.0071,2,0.1900,8,0.7044,3,0.2226,11,1.2285,4,0.4321,1,0.0734,2,0.0805,2,0.1795,1,0.0734,1,0.0833,8,0.7121,10,0.8700,7,0.6997,7,0.7031,5,0.4925,4,0.3018,0,0.0000,3,0.2378,3,0.2665,2,0.2105,3,0.2747,1,0.1061,0,0.0000
030101030304,3,0.2113,7,0.5575,6,0.4518,3,0.2414,2,0.1384,1,0.0684,3,0.2113,2,0.1459,2,0.1588,10,0.5710,15,0.7810,11,0.6259,6,0.3918,0,0.0000,13,0.7722,13,0.8115,5,0.2501,6,0.3877,2,0.2693,9,0.4932,2,0.1368,10,0.5133,8,0.6804,12,0.5660,10,0.5107,6,0.5424,9,0.4841,9,0.4861,2,0.1368,7,0.3211,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1475,1,0.1475,1,0.1475,1,0.1475,1,0.1475,1,0.1475,2,0.1709,2,0.1709,1,0.0775,5,1.8799,11,1.9586,8,1.6949,12,1.9889,10,0.5247,8,0.4199,5,0.2416,5,0.3154,5,0.2906,6,1.7263,5,1.6620,1,0.0011,2,0.1588,2,0.0655,5,1.7865,4,0.3904,1,0.0109,8,0.6211,2,0.0573,6,0.3943,6,0.3943,4,0.3747,4,0.3747,4,0.3747,4,0.3747,4,0.3047,4,0.3047,2,0.1588,3,0.1149,13,0.7019,7,0.4122,9,0.4872,10,0.5413,4,0.1482,4,0.2668,1,0.0011,2,0.1588,8,0.3891,3,0.1697,11,0.7580,4,0.2162,1,0.0684,2,0.0695,2,0.1579,1,0.0684,1,0.0654,8,0.4689,10,0.4670,7,0.3659,7,0.3828,5,0.2501,4,0.2214,0,0.0000,3,0.1362,3,0.1590,2,0.1653,3,0.2023,1,0.0895,0,0.0000
030101030305,3,0.1642,7,0.4028,6,0.3152,3,0.1214,2,0.0989,1,0.0718,3,0.1642,2,0.0811,2,0.2101,10,0.9466,13,1.2917,10,0.8767,6,0.5389,0,0.0000,12,0.8434,12,0.8929,4,0.3229,6,0.5333,2,0.3337,9,0.8911,2,0.2009,9,0.7288,8,0.5560,11,0.9170,10,0.8395,6,0.4109,9,0.8821,9,0.7359,2,0.2009,6,0.4545,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1754,1,0.1754,1,0.1754,1,0.1754,1,0.1754,1,0.1754,2,0.1363,2,0.1363,1,0.0093,5,2.9413,11,3.1885,7,2.8337,12,3.2169,11,0.8322,9,0.6856,5,0.4619,6,0.3951,5,0.3533,7,2.7471,6,2.6342,0,0.0000,3,0.2102,2,0.2282,5,2.9593,4,0.4562,1,0.0190,8,0.9427,2,0.0612,6,0.4321,6,0.4321,4,0.4574,4,0.4574,4,0.4574,4,0.4574,4,0.2912,4,0.2912,2,0.2101,3,0.3068,12,1.1113,6,0.5693,8,0.6316,9,0.7090,3,0.1899,4,0.3319,0,0.0000,2,0.2101,8,0.6772,3,0.2291,11,1.1464,4,0.2714,1,0.0718,1,0.0718,2,0.2273,1,0.0718,1,0.0831,7,0.6308,8,0.6430,6,0.4825,6,0.4971,4,0.3229,3,0.2897,0,0.0000,3,0.1858,3,0.2577,2,0.2584,3,0.3014,1,0.1555,0,0.0000
030101030306,3,0.1800,7,0.4883,6,0.3613,3,0.1557,2,0.1129,1,0.0741,3,0.1800,2,0.0936,2,0.2083,10,0.9358,14,1.2709,11,0.8924,6,0.5603,0,0.0000,12,0.9701,12,1.0055,4,0.3728,6,0.5543,2,0.3296,8,0.8343,2,0.1901,9,0.7603,8,0.6433,11,0.8871,9,0.7995,6,0.4847,8,0.8369,8,0.7075,2,0.1901,7,0.4693,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1583,1,0.1583,1,0.1583,1,0.1583,1,0.1583,1,0.1583,2,0.1414,2,0.1414,1,0.0195,5,2.3883,11,2.6774,8,2.3966,11,2.7850,10,0.8991,8,0.7312,5,0.4797,5,0.5002,5,0.3827,6,2.2207,5,2.1870,1,0.0011,2,0.2083,2,0.2222,5,2.4022,4,0.6310,1,0.0240,8,1.1019,2,0.1456,6,0.4434,6,0.4434,4,0.4406,4,0.4406,4,0.4406,4,0.4406,4,0.3019,4,0.3019,2,0.2083,3,0.3032,12,1.1866,7,0.5774,8,0.7000,9,0.7865,3,0.2222,4,0.4241,1,0.0011,2,0.2083,8,0.7450,3,0.2323,11,1.3153,4,0.3538,1,0.0741,2,0.0752,2,0.2093,1,0.0741,1,0.0864,7,0.6495,9,0.6858,6,0.5468,6,0.5637,4,0.3728,4,0.3037,0,0.0000,3,0.2044,3,0.2491,2,0.2487,3,0.2937,1,0.1353,0,0.0000
