HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.6a,UR_CA_4.2.6a,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.6a,UR_PA_4.2.6a,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.6a,UR_SA_4.2.6a,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.10,UR_SW_4.3.10,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030101030105,7,0.6258,8,0.2648,10,0.7146,7,0.5984,3,0.0632,0,0.0000,2,0.1386,6,0.6245,5,0.5747,2,0.1200,14,0.7677,17,0.9998,13,0.6585,5,0.2820,0,0.0000,14,0.6595,13,0.5639,4,0.2039,7,0.4030,2,0.1890,14,1.0857,2,0.1199,10,0.5218,10,0.3312,16,1.0558,16,1.0941,9,0.6557,13,1.0452,14,0.9921,5,0.6228,8,0.3199,1,0.0965,1,0.0965,1,0.0965,1,0.0015,3,0.2025,3,0.2025,2,0.2010,3,0.2025,3,0.2025,2,0.2010,4,0.1734,4,0.1734,2,0.1017,6,1.7819,14,2.4197,14,2.3003,16,2.6289,15,1.3510,10,1.0613,7,0.7743,6,0.4852,12,0.7649,15,2.5316,13,2.2650,0,0.0000,3,0.3539,4,0.2801,7,1.9405,6,0.4801,2,0.0100,11,0.7422,3,0.0206,10,0.7778,10,0.7778,0,0.0000,5,0.3631,5,0.3631,6,0.3676,6,0.3676,8,0.6960,8,0.6960,2,0.1200,8,0.4956,17,0.9486,10,0.5941,11,0.5912,9,0.4399,4,0.2058,5,0.2570,0,0.0000,2,0.1200,13,0.6971,3,0.1284,14,0.9093,5,0.1403,5,0.5709,0,0.0000,2,0.1386,5,0.2346,5,0.5709,1,0.0497,10,0.5397,11,0.5646,6,0.3412,6,0.3148,4,0.2039,4,0.2464,3,0.1838,0,0.0000,4,0.2008,6,0.4714,4,0.3405,6,0.4921,4,0.2739,3,0.4323
030101030106,7,1.2999,7,0.5088,10,1.4661,7,1.2438,3,0.1183,0,0.0000,2,0.2628,6,1.2975,5,1.2016,2,0.2300,14,1.4874,17,1.9004,13,1.2474,5,0.5443,0,0.0000,14,1.2947,13,1.0994,4,0.3997,7,0.7806,2,0.3617,14,1.9675,2,0.2242,10,1.0040,9,0.6319,16,1.9315,16,1.9874,8,1.3601,13,1.8972,14,1.7948,5,1.2927,8,0.6143,1,0.1866,1,0.1866,1,0.1866,0,0.0000,2,0.3776,2,0.3776,2,0.3776,2,0.3776,2,0.3776,2,0.3776,3,0.3303,3,0.3303,2,0.1962,6,3.2743,14,4.1728,13,3.6148,16,3.8578,16,1.6332,10,1.0802,7,0.9601,6,0.4991,12,1.0779,15,3.5970,12,3.6461,0,0.0000,3,0.2304,5,0.6644,7,3.7080,5,0.3041,1,0.0170,10,1.3592,2,0.0468,10,1.5903,10,1.5903,0,0.0000,5,0.6837,5,0.6837,6,0.6920,6,0.6920,8,1.4340,8,1.4340,2,0.2300,8,0.9390,17,1.8162,10,1.1303,11,1.1568,9,0.8644,4,0.3941,5,0.5038,0,0.0000,3,0.2746,13,1.3209,3,0.2470,14,1.6924,5,0.2792,5,1.1943,0,0.0000,2,0.2628,5,0.4328,5,1.1943,1,0.0959,10,1.0386,11,1.0897,6,0.6710,6,0.6147,4,0.3997,4,0.4740,3,0.3360,0,0.0000,4,0.3761,6,0.8494,4,0.6254,6,0.8724,4,0.4955,3,0.9316
030101030107,7,0.1167,8,0.1477,10,0.1663,7,0.1011,3,0.0337,0,0.0000,2,0.0816,6,0.1162,5,0.0877,2,0.0736,14,0.4635,17,0.5857,13,0.3936,5,0.1559,0,0.0000,14,0.3269,13,0.3027,4,0.1130,7,0.2215,2,0.1177,14,0.6555,2,0.0703,10,0.2989,10,0.1776,16,0.6059,16,0.6319,9,0.1197,13,0.6197,14,0.6014,5,0.1201,8,0.1935,1,0.0550,1,0.0550,1,0.0550,0,0.0000,2,0.1171,2,0.1171,2,0.1171,2,0.1171,2,0.1171,2,0.1171,3,0.1027,3,0.1027,2,0.0576,5,1.0690,13,1.3368,11,1.1551,13,1.2333,13,0.4466,8,0.3103,6,0.2853,5,0.1322,11,0.3562,11,1.1733,10,1.1921,0,0.0000,2,0.0736,4,0.1827,7,1.1782,4,0.0880,1,0.0064,10,0.4318,2,0.0085,10,0.2087,10,0.2087,0,0.0000,5,0.2173,5,0.2173,6,0.2199,6,0.2199,8,0.1618,8,0.1618,2,0.0736,8,0.2953,17,0.5657,10,0.3600,11,0.3007,9,0.2397,4,0.1168,5,0.1420,0,0.0000,3,0.0741,13,0.4119,3,0.0800,14,0.5177,5,0.0826,5,0.0856,0,0.0000,2,0.0816,5,0.1403,5,0.0856,1,0.0285,10,0.3328,11,0.3269,6,0.1675,6,0.1698,4,0.1130,4,0.1399,3,0.1111,0,0.0000,4,0.1123,6,0.2767,4,0.1959,6,0.2878,4,0.1667,3,0.0040
030101030108,7,0.1318,8,0.1950,10,0.1875,7,0.1103,3,0.0351,0,0.0000,2,0.0938,6,0.1316,5,0.0980,2,0.0944,13,0.5868,18,0.7857,14,0.5415,5,0.1881,0,0.0000,13,0.3373,12,0.3415,4,0.1239,7,0.2616,2,0.1537,14,0.8650,2,0.0894,10,0.3569,10,0.2356,17,0.8258,16,0.8145,9,0.1654,13,0.8089,14,0.7852,5,0.1435,9,0.2949,1,0.0679,1,0.0679,1,0.0679,0,0.0000,2,0.1507,2,0.1507,2,0.1507,2,0.1507,2,0.1507,2,0.1507,3,0.1307,3,0.1307,2,0.0700,5,1.4348,14,1.8535,12,1.5827,13,1.6268,12,0.5368,7,0.4074,5,0.3933,5,0.1556,11,0.5010,11,1.5953,10,1.5999,1,0.0509,2,0.0944,4,0.2792,7,1.6197,4,0.1082,1,0.0077,10,0.5638,2,0.0157,10,0.2473,10,0.2473,0,0.0000,5,0.2709,5,0.2709,6,0.2729,6,0.2729,8,0.1926,8,0.1926,2,0.0944,8,0.3810,17,0.7294,11,0.5135,10,0.3140,8,0.2685,3,0.1433,5,0.1751,1,0.0509,3,0.1115,13,0.5303,3,0.1021,14,0.6569,5,0.1103,5,0.0962,0,0.0000,3,0.1447,5,0.1721,5,0.0962,1,0.0336,10,0.4261,12,0.4458,6,0.1678,6,0.1840,4,0.1239,5,0.2180,3,0.1436,0,0.0000,4,0.1298,6,0.3596,4,0.2428,6,0.3756,4,0.2196,3,0.0024
030101030109,7,0.9882,8,0.4829,10,1.1395,7,0.9531,3,0.0954,0,0.0000,2,0.2239,6,0.9828,5,0.9036,2,0.2174,13,1.2357,18,1.7985,14,1.2114,5,0.4422,0,0.0000,14,0.8019,13,0.8073,4,0.2728,7,0.6046,2,0.3539,13,1.5942,2,0.2170,10,0.8312,10,0.5912,17,1.5811,16,1.6172,9,1.0868,12,1.4701,13,1.3882,4,0.8898,9,0.6170,1,0.1548,1,0.1548,1,0.1548,0,0.0000,2,0.3610,2,0.3610,2,0.3610,2,0.3610,2,0.3610,2,0.3610,3,0.3000,3,0.3000,2,0.1617,5,3.5144,14,4.0010,13,3.8198,15,3.9559,14,0.8487,9,0.5539,6,0.5470,6,0.3523,12,1.0959,13,3.8551,11,3.5694,1,0.0707,3,0.2174,3,0.2322,6,3.5291,5,0.2433,1,0.0202,10,0.9972,2,0.0377,10,1.2538,10,1.2538,0,0.0000,5,0.6476,5,0.6476,6,0.6543,6,0.6543,8,1.1265,8,1.1265,2,0.2174,8,0.9033,17,1.7091,11,1.1551,11,0.6997,9,0.6108,4,0.3459,5,0.4004,1,0.0707,3,0.2191,13,1.2596,3,0.2376,14,1.2124,5,0.2605,5,0.9022,0,0.0000,3,0.2947,5,0.4156,5,0.9022,1,0.0791,10,0.9721,12,0.9814,6,0.3877,6,0.4128,4,0.2728,5,0.4537,3,0.3474,0,0.0000,4,0.3122,6,0.4933,4,0.5870,6,0.5564,4,0.5269,3,0.6782
030101030201,6,0.2333,8,0.4028,9,0.3395,6,0.2034,3,0.0711,0,0.0000,2,0.1611,5,0.2312,4,0.1724,2,0.1468,13,0.8440,18,1.2109,14,0.8042,5,0.3270,0,0.0000,14,0.7397,13,0.6547,4,0.2419,7,0.4653,2,0.2333,12,0.9872,2,0.1393,10,0.6258,10,0.4746,16,1.0315,15,1.0566,8,0.3562,11,0.9267,12,0.8806,3,0.1452,9,0.3978,1,0.1130,1,0.1130,1,0.1130,0,0.0000,2,0.2332,2,0.2332,2,0.2332,2,0.2332,2,0.2332,2,0.2332,3,0.2065,3,0.2065,2,0.1184,5,2.0722,13,2.4322,12,2.2874,13,2.4220,12,0.7418,7,0.4383,5,0.3706,5,0.2938,11,0.7044,11,2.2842,9,2.1206,1,0.0164,2,0.1468,3,0.1651,6,2.0904,4,0.1793,1,0.0105,9,0.6647,2,0.0247,9,0.4191,9,0.4191,0,0.0000,5,0.4281,5,0.4281,6,0.4340,6,0.4340,7,0.3214,7,0.3214,2,0.1468,8,0.5948,17,1.1429,11,0.7402,11,0.6611,9,0.5182,4,0.2378,5,0.3036,1,0.0164,3,0.1498,13,0.8298,3,0.1573,13,0.8531,5,0.1737,4,0.1692,0,0.0000,3,0.1775,5,0.2716,4,0.1692,1,0.0588,10,0.6664,12,0.6982,6,0.3801,6,0.3672,4,0.2419,5,0.3057,3,0.2174,0,0.0000,4,0.2329,5,0.3464,4,0.3904,5,0.3658,4,0.3198,2,0.0081
030101030202,7,0.2823,8,0.4910,10,0.4130,7,0.2479,3,0.0860,0,0.0000,2,0.1921,6,0.2803,5,0.2073,2,0.1804,13,1.0348,18,1.4495,14,0.9734,5,0.3985,0,0.0000,14,0.9364,13,0.8232,4,0.3071,7,0.5703,2,0.2855,12,1.1558,2,0.1653,10,0.7687,10,0.5786,16,1.2083,15,1.2389,9,0.4351,11,1.0788,12,1.0419,4,0.1746,9,0.4897,1,0.1379,1,0.1379,1,0.1379,0,0.0000,2,0.2755,2,0.2755,2,0.2755,2,0.2755,2,0.2755,2,0.2755,3,0.2512,3,0.2512,2,0.1438,5,2.4022,13,2.8563,12,2.6481,13,2.8313,12,0.9367,7,0.5492,5,0.4501,5,0.3588,11,0.8685,11,2.6576,9,2.4559,1,0.0092,2,0.1804,3,0.1945,6,2.4163,4,0.2145,1,0.0121,9,0.7933,2,0.0214,10,0.5120,10,0.5120,0,0.0000,5,0.5100,5,0.5100,6,0.5192,6,0.5192,8,0.3896,8,0.3896,2,0.1804,8,0.7109,17,1.3715,11,0.8848,11,0.8458,9,0.6613,4,0.2945,5,0.3700,1,0.0092,3,0.1810,13,0.9890,3,0.1925,13,1.0262,5,0.2037,5,0.2033,0,0.0000,3,0.2013,5,0.3278,5,0.2033,1,0.0730,10,0.8201,12,0.8537,6,0.4793,6,0.4666,4,0.3071,5,0.3700,3,0.2585,0,0.0000,4,0.2842,5,0.4270,4,0.4709,5,0.4396,4,0.3831,3,0.0112
030101030203,7,0.4394,8,0.7541,10,0.6424,7,0.3900,3,0.1382,0,0.0000,2,0.2867,6,0.4338,5,0.3267,2,0.2641,13,1.5173,18,2.1129,14,1.4277,5,0.5900,0,0.0000,14,1.3825,13,1.2227,4,0.4354,7,0.8400,2,0.4172,12,1.7103,2,0.2453,10,1.1216,10,0.8741,16,1.8091,15,1.8681,9,0.6707,11,1.6033,12,1.5390,4,0.2676,9,0.7287,1,0.2015,1,0.2015,1,0.2015,0,0.0000,2,0.4084,2,0.4084,2,0.4084,2,0.4084,2,0.4084,2,0.4084,3,0.3762,3,0.3762,2,0.2192,5,3.5201,13,4.1533,12,3.9970,13,4.2723,12,1.3796,7,0.8041,5,0.6718,5,0.6449,11,1.2529,11,3.8939,9,3.7320,1,0.0066,2,0.2641,2,0.2854,5,3.5414,4,0.4577,1,0.0304,9,1.2996,2,0.1680,10,0.7810,10,0.7810,0,0.0000,5,0.7576,5,0.7576,6,0.7798,6,0.7798,8,0.5964,8,0.5964,2,0.2641,8,1.0419,17,2.1416,11,1.2851,11,1.2494,9,0.9624,4,0.4419,5,0.6621,1,0.0066,2,0.2641,13,1.5967,3,0.2945,13,1.6592,5,0.4377,5,0.3146,0,0.0000,3,0.2933,5,0.4973,5,0.3146,1,0.1071,10,1.1912,12,1.2381,6,0.6999,6,0.6676,4,0.4354,5,0.5310,3,0.3821,0,0.0000,4,0.4239,5,0.6357,4,0.6912,5,0.6561,4,0.5648,3,0.0279
030101030204,6,0.2098,8,0.3605,9,0.3064,6,0.1886,3,0.0675,0,0.0000,2,0.1340,5,0.2063,4,0.1581,2,0.1166,13,0.5890,18,0.8688,14,0.6457,5,0.2683,0,0.0000,14,0.6452,13,0.5599,4,0.1986,7,0.3838,2,0.1843,11,0.5752,2,0.1102,10,0.5088,10,0.4111,15,0.6421,14,0.6646,8,0.3210,10,0.5306,11,0.5825,3,0.1227,9,0.3337,1,0.0913,1,0.0913,1,0.0913,0,0.0000,2,0.1845,2,0.1845,2,0.1845,2,0.1845,2,0.1845,2,0.1845,3,0.1713,3,0.1713,2,0.1029,5,1.5239,13,1.7258,12,1.7351,13,1.8589,12,0.5696,7,0.2789,5,0.2169,5,0.3628,11,0.5552,11,1.6973,9,1.6951,1,0.0048,2,0.1166,2,0.0482,5,1.4555,4,0.2976,1,0.0208,9,0.5778,2,0.1508,9,0.3642,9,0.3642,0,0.0000,5,0.3438,5,0.3438,6,0.3563,6,0.3563,7,0.2782,7,0.2782,2,0.1166,8,0.3826,17,0.9484,11,0.5725,11,0.5945,9,0.4353,4,0.1951,5,0.3672,1,0.0048,2,0.1166,13,0.7106,3,0.1374,13,0.7485,5,0.2709,4,0.1501,0,0.0000,3,0.1388,5,0.2310,4,0.1501,1,0.0482,10,0.5275,12,0.5615,6,0.3281,6,0.3063,4,0.1986,5,0.2420,3,0.1702,0,0.0000,4,0.1960,5,0.2891,4,0.3117,5,0.2956,4,0.2511,2,0.0160
030101030301,7,1.1135,8,0.6525,10,1.2797,7,1.0571,3,0.1162,0,0.0000,2,0.2649,6,1.1116,5,1.0178,2,0.2355,14,1.5100,17,1.9391,13,1.2769,5,0.5382,0,0.0000,14,1.1782,13,1.0430,4,0.3599,7,0.7577,2,0.3742,13,1.8141,2,0.2365,10,0.9846,10,0.7718,15,1.7118,15,1.8009,9,1.3147,12,1.7221,13,1.6103,5,1.1221,8,0.6258,1,0.1836,1,0.1836,1,0.1836,0,0.0000,2,0.3959,2,0.3959,2,0.3959,2,0.3959,2,0.3959,2,0.3959,3,0.3349,3,0.3349,2,0.1931,5,3.6073,13,4.1028,12,3.9066,15,4.1568,14,1.1857,9,0.7030,6,0.6345,6,0.4566,11,1.1065,13,3.9303,10,3.6824,0,0.0000,3,0.2356,2,0.2732,5,3.6450,5,0.2815,1,0.0188,9,1.1090,2,0.0359,10,1.4123,10,1.4123,0,0.0000,5,0.7127,5,0.7127,6,0.7220,6,0.7220,8,1.2552,8,1.2552,2,0.2355,8,0.9778,17,1.8578,10,1.1690,11,1.0395,9,0.8117,4,0.4067,5,0.4799,0,0.0000,2,0.2355,13,1.3787,3,0.2543,13,1.4228,5,0.2733,5,1.0102,0,0.0000,2,0.2649,5,0.4592,5,1.0102,1,0.0938,10,1.0508,11,1.0706,6,0.6007,6,0.5587,4,0.3599,4,0.4628,3,0.3683,0,0.0000,4,0.3809,5,0.5800,4,0.6619,5,0.6314,4,0.5513,3,0.7453
030101030302,7,0.2341,8,0.3740,10,0.3385,7,0.2076,3,0.0719,0,0.0000,2,0.1554,6,0.2286,5,0.1714,2,0.1473,13,0.8176,18,1.1275,14,0.7707,5,0.3102,0,0.0000,14,0.6638,13,0.6197,4,0.2224,7,0.4339,2,0.2369,12,0.8287,2,0.1359,10,0.5727,10,0.4476,16,0.8218,15,0.8691,9,0.3320,11,0.7526,12,0.7234,4,0.1433,9,0.3895,1,0.1110,1,0.1110,1,0.1110,0,0.0000,2,0.2295,2,0.2295,2,0.2295,2,0.2295,2,0.2295,2,0.2295,3,0.2096,3,0.2096,2,0.1195,5,1.9938,13,2.3108,12,2.1902,13,2.3540,12,0.6839,7,0.4091,5,0.3512,5,0.3091,11,0.7126,11,2.1962,9,2.0719,1,0.0011,2,0.1473,2,0.1494,5,1.9960,4,0.2273,1,0.0133,9,0.6872,2,0.0628,10,0.4110,10,0.4110,0,0.0000,5,0.4212,5,0.4212,6,0.4284,6,0.4284,8,0.3242,8,0.3242,2,0.1473,8,0.5648,17,1.1430,11,0.6980,11,0.6103,9,0.4777,4,0.2286,5,0.3266,1,0.0011,2,0.1473,13,0.8412,3,0.1606,13,0.8507,5,0.2155,5,0.1683,0,0.0000,3,0.1566,5,0.2801,5,0.1683,1,0.0572,10,0.6541,12,0.6345,6,0.3264,6,0.3351,4,0.2224,5,0.2783,3,0.2142,0,0.0000,4,0.2151,5,0.3403,4,0.3824,5,0.3588,4,0.3263,3,0.0129
030101030303,6,0.3840,8,0.7003,9,0.6080,6,0.3944,3,0.1369,0,0.0000,2,0.2185,5,0.3670,4,0.2829,2,0.1922,12,1.0160,18,1.6113,14,1.1004,5,0.4571,0,0.0000,15,1.3856,14,1.1955,5,0.4672,7,0.6764,2,0.3007,10,0.8935,2,0.1759,11,1.0466,10,0.7750,14,1.1077,13,1.1231,8,0.6252,9,0.8403,11,0.9502,3,0.2151,9,0.5810,1,0.1431,1,0.1431,1,0.1431,0,0.0000,2,0.2850,2,0.2850,2,0.2850,2,0.2850,2,0.2850,2,0.2850,3,0.2764,3,0.2764,2,0.1683,5,0.5009,12,0.9274,11,0.8903,13,1.1829,11,1.0399,6,0.5261,4,0.3863,5,0.6353,11,0.9081,11,0.7819,9,0.7925,1,0.0071,2,0.1922,1,0.0841,4,0.3928,4,0.4549,1,0.0333,8,0.9076,2,0.2471,9,0.6720,9,0.6720,0,0.0000,5,0.5526,5,0.5526,6,0.5918,6,0.5918,7,0.4920,7,0.4920,2,0.1922,7,0.6419,17,1.6673,11,0.9558,12,1.2248,10,0.9471,5,0.4718,5,0.6331,1,0.0071,2,0.1922,12,1.1782,3,0.2255,12,1.2466,5,0.4562,4,0.2746,0,0.0000,3,0.2255,5,0.3820,4,0.2746,1,0.0841,11,0.9902,13,1.1474,7,0.7481,7,0.6789,5,0.4672,5,0.4265,3,0.2714,0,0.0000,4,0.3616,5,0.4891,4,0.4778,5,0.4767,4,0.3788,2,0.0562
030101030304,6,0.4722,8,0.6745,9,0.7133,6,0.5017,3,0.2605,0,0.0000,2,0.1842,5,0.3504,4,0.2845,2,0.1604,13,0.7532,19,1.0547,14,0.8025,5,0.3355,0,0.0000,15,0.8943,14,0.8350,5,0.2476,7,0.4712,2,0.2720,11,0.7080,2,0.1386,11,0.6064,10,0.8374,15,0.8150,14,0.8486,8,0.6187,10,0.6382,11,0.7001,3,0.1613,9,0.4059,1,0.1149,1,0.1149,1,0.1149,0,0.0000,2,0.2644,2,0.2644,2,0.2644,2,0.2644,2,0.2644,2,0.2644,3,0.2870,3,0.2870,2,0.1925,5,1.9118,13,2.1360,12,1.9959,14,2.1743,12,0.6682,7,0.3605,5,0.2707,5,0.3410,11,0.7212,11,2.0872,9,1.9634,1,0.0011,2,0.1604,2,0.0659,5,1.8173,4,0.2272,1,0.0112,9,0.5915,2,0.0598,9,0.6571,9,0.6571,0,0.0000,5,0.4941,5,0.4941,6,0.5168,6,0.5168,7,0.5667,7,0.5667,2,0.1604,8,0.4704,18,1.0654,11,0.7132,12,0.6973,10,0.5406,5,0.2347,5,0.3507,1,0.0011,2,0.1604,13,0.7497,3,0.1716,13,0.7761,5,0.3419,4,0.3287,0,0.0000,3,0.1853,5,0.4199,4,0.3287,1,0.0659,11,0.6806,13,0.6779,7,0.3887,7,0.3809,5,0.2476,5,0.3032,3,0.2079,0,0.0000,4,0.2260,5,0.3346,4,0.3710,5,0.3523,4,0.2991,2,0.1445
030101030305,7,1.0186,8,0.5610,10,1.1696,7,0.9759,3,0.1015,0,0.0000,2,0.2300,6,1.0161,5,0.9329,2,0.2101,13,1.1957,17,1.6864,13,1.1274,5,0.4614,0,0.0000,14,1.0098,13,0.9110,4,0.3274,7,0.6517,2,0.3337,12,1.2060,2,0.2009,10,0.8743,10,0.6572,15,1.2347,15,1.3029,9,1.1746,11,1.1118,12,1.0509,4,0.8945,8,0.5597,1,0.1582,1,0.1582,1,0.1582,0,0.0000,2,0.3336,2,0.3336,2,0.3336,2,0.3336,2,0.3336,2,0.3336,3,0.2944,3,0.2944,2,0.1674,5,2.9397,13,3.4114,11,3.2328,14,3.4504,13,1.0298,8,0.6061,5,0.5271,6,0.4295,11,0.9999,12,3.2315,10,3.0336,0,0.0000,3,0.2102,2,0.2281,5,2.9577,4,0.2896,1,0.0190,9,0.9777,2,0.0613,10,1.2865,10,1.2865,0,0.0000,5,0.6155,5,0.6155,6,0.6289,6,0.6289,8,1.1456,8,1.1456,2,0.2101,8,0.8461,17,1.6505,10,1.0285,11,0.9180,9,0.7137,4,0.3392,5,0.4504,0,0.0000,2,0.2101,13,1.2168,3,0.2291,13,1.2433,5,0.2740,5,0.9262,0,0.0000,2,0.2300,5,0.4015,5,0.9262,1,0.0831,10,0.9453,11,0.9578,6,0.5168,6,0.5016,4,0.3274,4,0.4080,3,0.3149,0,0.0000,4,0.3314,5,0.5002,4,0.5622,5,0.5312,4,0.4705,3,0.6962
030101030306,7,0.3770,8,0.6512,10,0.5582,7,0.3525,3,0.1261,0,0.0000,2,0.2371,6,0.3638,5,0.2774,2,0.2084,13,1.1829,18,1.6432,14,1.1157,5,0.4740,0,0.0000,14,1.1633,13,1.0138,4,0.3609,7,0.6723,2,0.3297,11,1.1245,2,0.1902,10,0.8857,10,0.7569,15,1.2278,14,1.2660,9,0.5883,10,1.0455,11,0.9971,4,0.2109,9,0.5668,1,0.1630,1,0.1630,1,0.1630,0,0.0000,2,0.3213,2,0.3213,2,0.3213,2,0.3213,2,0.3213,2,0.3213,3,0.3045,3,0.3045,2,0.1826,5,2.3879,13,2.8864,12,2.7783,13,3.0023,12,1.1413,7,0.6370,5,0.5132,5,0.5354,11,0.9826,11,2.6841,9,2.5687,1,0.0011,2,0.2084,2,0.2223,5,2.4019,4,0.3991,1,0.0240,9,1.0287,2,0.1455,10,0.6402,10,0.6402,0,0.0000,5,0.6038,5,0.6038,6,0.6237,6,0.6237,8,0.4990,8,0.4990,2,0.2084,8,0.8033,17,1.6867,11,0.9949,11,1.0492,9,0.7747,4,0.3381,5,0.5421,1,0.0011,2,0.2084,13,1.2448,3,0.2324,13,1.3171,5,0.3671,5,0.2710,0,0.0000,3,0.2382,5,0.4055,5,0.2710,1,0.0864,10,0.9396,12,0.9755,6,0.5819,6,0.5517,4,0.3609,5,0.4217,3,0.2900,0,0.0000,4,0.3298,5,0.4944,4,0.5374,5,0.5020,4,0.4252,3,0.0339
