HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030101030105,3,0.0970,7,0.1683,6,0.1858,3,0.0696,2,0.0619,1,0.0421,3,0.0970,2,0.0473,2,0.1200,11,0.6240,13,0.7681,9,0.4702,5,0.2820,0,0.0000,11,0.4904,11,0.5110,3,0.1555,5,0.2765,2,0.1890,11,0.9019,2,0.1199,9,0.4338,7,0.2334,12,0.8632,11,0.8136,6,0.1767,11,0.9088,11,0.8084,3,0.1918,5,0.2196,0,0.0000,0,0.0000,0,0.0000,1,0.0015,2,0.1061,2,0.1061,1,0.1045,2,0.1061,2,0.1061,1,0.1045,3,0.0769,3,0.0769,1,0.0052,6,1.7819,12,2.2855,9,2.0328,14,2.4913,12,1.1583,10,1.0613,6,0.6881,5,0.4071,5,0.1820,9,2.2168,8,1.9975,0,0.0000,3,0.3539,4,0.2801,7,1.9405,5,0.4086,2,0.0100,9,0.5595,3,0.0206,6,0.2490,6,0.2490,4,0.2666,4,0.2666,4,0.2666,4,0.2666,4,0.1672,4,0.1672,2,0.1200,3,0.1776,12,0.6307,6,0.3241,7,0.3419,8,0.3915,2,0.0711,3,0.1305,0,0.0000,2,0.1200,8,0.3792,3,0.1284,11,0.6834,4,0.1390,1,0.0421,1,0.0421,2,0.1323,1,0.0421,1,0.0497,7,0.3560,8,0.3808,5,0.2632,5,0.2664,3,0.1555,2,0.1200,0,0.0000,3,0.1129,4,0.3265,2,0.1561,4,0.3557,1,0.0902,0,0.0000
030101030106,3,0.1817,6,0.3222,6,0.3479,3,0.1256,2,0.1159,1,0.0762,3,0.1817,2,0.0858,2,0.2300,11,1.2120,13,1.4717,9,0.9031,5,0.5443,0,0.0000,11,0.9621,11,0.9988,3,0.3074,5,0.5365,2,0.3617,11,1.6315,2,0.2242,9,0.8507,6,0.4422,12,1.5585,11,1.4611,5,0.3359,11,1.6516,11,1.4588,3,0.3635,5,0.4233,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1910,1,0.1910,1,0.1910,1,0.1910,1,0.1910,1,0.1910,2,0.1437,2,0.1437,1,0.0096,6,3.2743,12,3.9225,8,3.1762,13,3.6034,12,1.2714,10,1.0802,6,0.8025,5,0.3474,5,0.3834,8,3.0678,7,3.2075,0,0.0000,3,0.2304,5,0.6644,7,3.7080,4,0.1816,1,0.0170,8,1.0150,2,0.0468,6,0.4721,6,0.4721,4,0.4971,4,0.4971,4,0.4971,4,0.4971,4,0.3158,4,0.3158,2,0.2300,3,0.3527,12,1.2299,6,0.6367,7,0.6747,8,0.7720,2,0.1442,3,0.2598,0,0.0000,3,0.2746,8,0.7345,3,0.2470,11,1.2624,4,0.2768,1,0.0762,1,0.0762,2,0.2356,1,0.0762,1,0.0959,7,0.7026,8,0.7537,5,0.5193,5,0.5224,3,0.3074,2,0.2300,0,0.0000,3,0.2228,4,0.5705,2,0.2855,4,0.6268,1,0.1595,0,0.0000
030101030107,3,0.0578,7,0.0927,6,0.1073,3,0.0422,2,0.0332,1,0.0267,3,0.0578,2,0.0293,2,0.0736,11,0.3753,13,0.4471,9,0.2799,5,0.1559,0,0.0000,11,0.2492,11,0.2698,3,0.0827,5,0.1552,2,0.1177,11,0.5444,2,0.0703,9,0.2485,7,0.1247,12,0.4985,11,0.4741,6,0.0942,11,0.5390,11,0.4903,3,0.1166,5,0.1303,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0621,1,0.0621,1,0.0621,1,0.0621,1,0.0621,1,0.0621,2,0.0477,2,0.0477,1,0.0026,5,1.0690,11,1.2579,7,1.0131,11,1.1495,10,0.3567,8,0.3103,5,0.2340,4,0.0962,5,0.1271,6,1.0009,6,1.0500,0,0.0000,2,0.0736,4,0.1827,7,1.1782,3,0.0536,1,0.0064,8,0.3255,2,0.0085,6,0.1498,6,0.1498,4,0.1624,4,0.1624,4,0.1624,4,0.1624,4,0.1029,4,0.1029,2,0.0736,3,0.1054,12,0.3757,6,0.1975,7,0.1849,8,0.2094,2,0.0352,3,0.0757,0,0.0000,3,0.0741,8,0.2219,3,0.0800,11,0.3919,4,0.0821,1,0.0267,1,0.0267,2,0.0823,1,0.0267,1,0.0285,7,0.2217,8,0.2157,5,0.1315,5,0.1395,3,0.0827,2,0.0736,0,0.0000,3,0.0619,4,0.1915,2,0.0904,4,0.2070,1,0.0556,0,0.0000
030101030108,3,0.0615,7,0.1271,6,0.1173,3,0.0400,2,0.0349,1,0.0259,3,0.0615,2,0.0279,2,0.0944,10,0.4728,14,0.6084,10,0.3959,5,0.1881,0,0.0000,10,0.2632,10,0.3002,3,0.0846,5,0.1888,2,0.1537,11,0.7214,2,0.0894,9,0.2936,7,0.1751,13,0.6970,11,0.6224,6,0.1423,11,0.7063,11,0.6416,3,0.1414,6,0.2126,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0828,1,0.0828,1,0.0828,1,0.0828,1,0.0828,1,0.0828,2,0.0628,2,0.0628,1,0.0020,5,1.4348,12,1.7513,8,1.4018,11,1.5210,9,0.4519,7,0.4074,4,0.3247,4,0.1221,5,0.2012,6,1.3735,6,1.4191,1,0.0509,2,0.0944,4,0.2792,7,1.6197,3,0.0764,1,0.0077,8,0.4274,2,0.0157,6,0.1770,6,0.1770,4,0.2030,4,0.2030,4,0.2030,4,0.2030,4,0.1223,4,0.1223,2,0.0944,3,0.1352,12,0.4836,7,0.3014,6,0.2055,7,0.2292,1,0.0355,3,0.1023,1,0.0509,3,0.1115,8,0.2845,3,0.1021,11,0.5009,4,0.1100,1,0.0259,2,0.0768,2,0.1020,1,0.0259,1,0.0336,7,0.2825,9,0.3022,5,0.1343,5,0.1447,3,0.0846,3,0.1452,0,0.0000,3,0.0665,4,0.2524,2,0.1116,4,0.2730,1,0.0761,0,0.0000
030101030109,3,0.1552,7,0.3281,6,0.3065,3,0.1201,2,0.0899,1,0.0692,3,0.1552,2,0.0761,2,0.2174,10,0.9775,14,1.3746,10,0.8574,5,0.4422,0,0.0000,11,0.6327,11,0.7120,3,0.1842,5,0.4391,2,0.3539,10,1.2468,2,0.2170,9,0.6655,7,0.4494,13,1.2864,11,1.1567,6,0.3664,10,1.2157,10,1.0408,2,0.2170,6,0.4286,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.2063,1,0.2063,1,0.2063,1,0.2063,1,0.2063,1,0.2063,2,0.1452,2,0.1452,1,0.0070,5,3.5144,12,3.7552,9,3.3899,13,3.6965,11,0.6599,9,0.5539,5,0.3776,5,0.2753,5,0.3802,8,3.3322,7,3.1395,1,0.0707,3,0.2174,3,0.2322,6,3.5291,4,0.1760,1,0.0202,8,0.6730,2,0.0377,6,0.4208,6,0.4208,4,0.4928,4,0.4928,4,0.4928,4,0.4928,4,0.2935,4,0.2935,2,0.2174,3,0.3100,12,1.1158,7,0.6384,7,0.4632,8,0.5222,2,0.0879,3,0.2349,1,0.0707,3,0.2191,8,0.6663,3,0.2376,11,0.8436,4,0.2551,1,0.0692,2,0.1399,2,0.2487,1,0.0692,1,0.0791,7,0.6247,9,0.6340,5,0.3108,5,0.3241,3,0.1842,3,0.2881,0,0.0000,3,0.1465,4,0.2499,2,0.2665,4,0.3020,1,0.1795,0,0.0000
030101030201,3,0.1122,7,0.2898,6,0.2184,3,0.0823,2,0.0689,1,0.0481,3,0.1122,2,0.0535,2,0.1468,10,0.6694,14,0.9368,10,0.5809,5,0.3270,0,0.0000,11,0.5601,11,0.5901,3,0.1833,5,0.3228,2,0.2333,9,0.7698,2,0.1393,9,0.5263,7,0.3623,12,0.8098,10,0.7354,6,0.2988,9,0.7686,9,0.6632,2,0.1393,6,0.2740,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1202,1,0.1202,1,0.1202,1,0.1202,1,0.1202,1,0.1202,2,0.0935,2,0.0935,1,0.0054,5,2.0722,11,2.2766,8,2.0086,11,2.2598,9,0.5472,7,0.4383,4,0.2717,4,0.2099,5,0.2577,6,1.9462,5,1.8418,1,0.0164,2,0.1468,3,0.1651,6,2.0904,3,0.1128,1,0.0105,7,0.4527,2,0.0247,6,0.2979,6,0.2979,4,0.3150,4,0.3150,4,0.3150,4,0.3150,4,0.2003,4,0.2003,2,0.1468,3,0.2218,12,0.7698,7,0.4238,7,0.4015,8,0.4595,2,0.0803,3,0.1611,1,0.0164,3,0.1498,8,0.4567,3,0.1573,10,0.5969,4,0.1715,1,0.0481,2,0.0644,2,0.1505,1,0.0481,1,0.0588,7,0.4490,9,0.4808,5,0.2961,5,0.3086,3,0.1833,3,0.1632,0,0.0000,3,0.1334,3,0.1747,2,0.1778,3,0.2077,1,0.1024,0,0.0000
030101030202,3,0.1332,7,0.3531,6,0.2639,3,0.0988,2,0.0841,1,0.0542,3,0.1332,2,0.0601,2,0.1804,10,0.8195,14,1.1205,10,0.7057,5,0.3985,0,0.0000,11,0.7078,11,0.7414,3,0.2344,5,0.3899,2,0.2855,9,0.8972,2,0.1653,9,0.6551,7,0.4380,12,0.9338,10,0.8507,6,0.3599,9,0.8925,9,0.7833,2,0.1653,6,0.3357,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1376,1,0.1376,1,0.1376,1,0.1376,1,0.1376,1,0.1376,2,0.1133,2,0.1133,1,0.0059,5,2.4022,11,2.6725,8,2.3110,11,2.6376,9,0.6883,7,0.5492,4,0.3366,4,0.2510,5,0.3356,6,2.2483,5,2.1188,1,0.0092,2,0.1804,3,0.1945,6,2.4163,3,0.1287,1,0.0121,7,0.5419,2,0.0214,6,0.3629,6,0.3629,4,0.3722,4,0.3722,4,0.3722,4,0.3722,4,0.2405,4,0.2405,2,0.1804,3,0.2685,12,0.9292,7,0.5128,7,0.5149,8,0.5887,2,0.1084,3,0.1896,1,0.0092,3,0.1810,8,0.5466,3,0.1925,10,0.7200,4,0.2017,1,0.0542,2,0.0634,2,0.1787,1,0.0542,1,0.0730,7,0.5615,9,0.5951,5,0.3715,5,0.3939,3,0.2344,3,0.1896,0,0.0000,3,0.1706,3,0.2164,2,0.2193,3,0.2533,1,0.1245,0,0.0000
030101030203,3,0.2100,7,0.5526,6,0.4130,3,0.1606,2,0.1326,1,0.0852,3,0.2100,2,0.1029,2,0.2641,10,1.2043,14,1.6281,10,1.0234,5,0.5900,0,0.0000,11,1.0446,11,1.0953,3,0.3301,5,0.5796,2,0.4172,9,1.3283,2,0.2453,9,0.9499,7,0.6663,12,1.3945,10,1.2817,6,0.5515,9,1.3263,9,1.1570,2,0.2453,6,0.4962,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.2069,1,0.2069,1,0.2069,1,0.2069,1,0.2069,1,0.2069,2,0.1747,2,0.1747,1,0.0177,5,3.5201,11,3.8808,8,3.5049,11,3.9886,9,1.0060,7,0.8041,4,0.5020,4,0.4897,5,0.4689,6,3.2967,5,3.2398,1,0.0066,2,0.2641,2,0.2854,5,3.5414,3,0.3250,1,0.0304,7,0.9283,2,0.1680,6,0.5516,6,0.5516,4,0.5561,4,0.5561,4,0.5561,4,0.5561,4,0.3670,4,0.3670,2,0.2641,3,0.3873,12,1.4870,7,0.7332,7,0.7509,8,0.8572,2,0.1668,3,0.4017,1,0.0066,2,0.2641,8,0.9421,3,0.2945,10,1.2021,4,0.4321,1,0.0852,2,0.0918,2,0.2680,1,0.0852,1,0.1071,7,0.8092,9,0.8561,5,0.5447,5,0.5623,3,0.3301,3,0.2706,0,0.0000,3,0.2521,3,0.3290,2,0.3180,3,0.3791,1,0.1828,0,0.0000
030101030204,3,0.1025,7,0.2692,6,0.1990,3,0.0813,2,0.0640,1,0.0427,3,0.1025,2,0.0543,2,0.1166,10,0.4500,14,0.6523,10,0.4631,5,0.2683,0,0.0000,11,0.4826,11,0.5008,3,0.1519,5,0.2632,2,0.1843,8,0.4050,2,0.1102,9,0.4312,7,0.3148,11,0.4491,9,0.3940,6,0.2625,8,0.4065,8,0.4123,2,0.1102,6,0.2286,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0932,1,0.0932,1,0.0932,1,0.0932,1,0.0932,1,0.0932,2,0.0800,2,0.0800,1,0.0116,5,1.5239,11,1.6033,8,1.5166,11,1.7331,9,0.3747,7,0.2789,4,0.1407,4,0.2889,5,0.2052,6,1.4328,5,1.4766,1,0.0048,2,0.1166,2,0.0482,5,1.4555,3,0.2192,1,0.0208,7,0.4102,2,0.1508,6,0.2568,6,0.2568,4,0.2525,4,0.2525,4,0.2525,4,0.2525,4,0.1709,4,0.1709,2,0.1166,3,0.0899,12,0.6557,7,0.3261,7,0.3384,8,0.3887,2,0.0723,3,0.2466,1,0.0048,2,0.1166,8,0.4179,3,0.1374,10,0.5384,4,0.2674,1,0.0427,2,0.0475,2,0.1237,1,0.0427,1,0.0482,7,0.3573,9,0.3914,5,0.2542,5,0.2597,3,0.1519,3,0.1214,0,0.0000,3,0.1184,3,0.1512,2,0.1428,3,0.1714,1,0.0809,0,0.0000
030101030301,3,0.1846,7,0.4688,6,0.3508,3,0.1282,2,0.1143,1,0.0813,3,0.1846,2,0.0908,2,0.2355,11,1.2298,13,1.4799,9,0.8993,5,0.5382,0,0.0000,11,0.8881,11,0.9399,3,0.2661,5,0.5303,2,0.3742,10,1.4458,2,0.2365,9,0.8056,7,0.5945,11,1.3501,10,1.2602,6,0.4897,10,1.4492,10,1.2421,3,0.3787,5,0.4272,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.2123,1,0.2123,1,0.2123,1,0.2123,1,0.2123,1,0.2123,2,0.1512,2,0.1512,1,0.0095,5,3.6073,11,3.8364,8,3.4444,13,3.8821,11,0.8738,9,0.7030,5,0.4592,5,0.3230,5,0.3546,8,3.3726,6,3.2202,0,0.0000,3,0.2356,2,0.2732,5,3.6450,4,0.1781,1,0.0188,7,0.7500,2,0.0359,6,0.4834,6,0.4834,4,0.5291,4,0.5291,4,0.5291,4,0.5291,4,0.3263,4,0.3263,2,0.2355,3,0.3432,12,1.2232,6,0.6254,7,0.6281,8,0.7180,2,0.1376,3,0.2526,0,0.0000,2,0.2355,8,0.7441,3,0.2543,10,0.9889,4,0.2714,1,0.0813,1,0.0813,2,0.2643,1,0.0813,1,0.0938,7,0.6825,8,0.7024,5,0.4671,5,0.4650,3,0.2661,2,0.2355,0,0.0000,3,0.2019,3,0.3026,2,0.2992,3,0.3586,1,0.1830,0,0.0000
030101030302,3,0.1102,7,0.2630,6,0.2146,3,0.0837,2,0.0664,1,0.0444,3,0.1102,2,0.0530,2,0.1473,10,0.6425,14,0.8584,10,0.5492,5,0.3102,0,0.0000,11,0.5084,11,0.5529,3,0.1627,5,0.3039,2,0.2369,9,0.6144,2,0.1359,9,0.4787,7,0.3379,12,0.6033,10,0.5566,6,0.2801,9,0.5990,9,0.5092,2,0.1359,6,0.2620,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1185,1,0.1185,1,0.1185,1,0.1185,1,0.1185,1,0.1185,2,0.0986,2,0.0986,1,0.0085,5,1.9938,11,2.1594,8,1.9166,11,2.1965,9,0.4984,7,0.4091,4,0.2546,4,0.2388,5,0.2685,6,1.8620,5,1.7983,1,0.0011,2,0.1473,2,0.1494,5,1.9960,3,0.1528,1,0.0133,7,0.4796,2,0.0628,6,0.2871,6,0.2871,4,0.3102,4,0.3102,4,0.3102,4,0.3102,4,0.2003,4,0.2003,2,0.1473,3,0.1991,12,0.7773,7,0.3872,7,0.3725,8,0.4180,2,0.0723,3,0.1967,1,0.0011,2,0.1473,8,0.4755,3,0.1606,10,0.6024,4,0.2101,1,0.0444,2,0.0456,2,0.1564,1,0.0444,1,0.0572,7,0.4398,9,0.4202,5,0.2561,5,0.2755,3,0.1627,3,0.1484,0,0.0000,3,0.1211,3,0.1697,2,0.1774,3,0.2051,1,0.1120,0,0.0000
030101030303,3,0.1848,7,0.5572,6,0.4088,3,0.1952,2,0.1200,1,0.0754,3,0.1848,2,0.1007,2,0.1922,9,0.7869,14,1.2600,10,0.7898,5,0.4571,0,0.0000,12,1.0707,12,1.0790,4,0.3898,5,0.4491,2,0.3007,7,0.6221,2,0.1759,10,0.9243,7,0.5892,10,0.7747,8,0.6678,6,0.4944,7,0.6407,8,0.6788,2,0.1759,6,0.3927,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1420,1,0.1420,1,0.1420,1,0.1420,1,0.1420,1,0.1420,2,0.1334,2,0.1334,1,0.0253,5,0.5009,10,0.7346,7,0.5372,11,0.9816,8,0.7169,6,0.5261,3,0.2735,4,0.4854,5,0.3594,6,0.3570,5,0.4395,1,0.0071,2,0.1922,1,0.0841,4,0.3928,3,0.3551,1,0.0333,6,0.6517,2,0.2471,6,0.4728,6,0.4728,4,0.4095,4,0.4095,4,0.4095,4,0.4095,4,0.2928,4,0.2928,2,0.1922,2,0.1778,12,1.2031,7,0.5716,8,0.7700,9,0.8698,3,0.2817,3,0.4059,1,0.0071,2,0.1922,7,0.7140,3,0.2255,9,0.9173,4,0.4392,1,0.0754,2,0.0825,2,0.1828,1,0.0754,1,0.0841,8,0.7188,10,0.8760,6,0.5981,6,0.6016,4,0.3898,3,0.1992,0,0.0000,3,0.2393,3,0.2688,2,0.2125,3,0.2771,1,0.1074,0,0.0000
030101030304,3,0.2128,7,0.5595,6,0.4539,3,0.2423,2,0.1387,1,0.0693,3,0.2128,2,0.1469,2,0.1604,10,0.5770,15,0.7895,10,0.5719,5,0.3355,0,0.0000,12,0.7134,12,0.7537,4,0.1891,5,0.3295,2,0.2720,8,0.5001,2,0.1386,10,0.5174,7,0.6058,11,0.5723,9,0.5169,6,0.5447,8,0.4906,8,0.4923,2,0.1386,6,0.2643,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1495,1,0.1495,1,0.1495,1,0.1495,1,0.1495,1,0.1495,2,0.1721,2,0.1721,1,0.0776,5,1.9118,11,1.9893,8,1.7253,12,2.0219,9,0.4656,7,0.3605,4,0.1814,4,0.2578,5,0.2924,6,1.7563,5,1.6928,1,0.0011,2,0.1604,2,0.0659,5,1.8173,3,0.1543,1,0.0112,7,0.3873,2,0.0598,6,0.3977,6,0.3977,4,0.3792,4,0.3792,4,0.3792,4,0.3792,4,0.3073,4,0.3073,2,0.1604,3,0.1159,13,0.7108,7,0.4160,8,0.4278,9,0.4821,3,0.0869,3,0.2090,1,0.0011,2,0.1604,8,0.3951,3,0.1716,10,0.5254,4,0.2202,1,0.0693,2,0.0704,2,0.1605,1,0.0693,1,0.0659,8,0.4728,10,0.4700,6,0.3056,6,0.3223,4,0.1891,3,0.1615,0,0.0000,3,0.1370,3,0.1611,2,0.1671,3,0.2047,1,0.0912,0,0.0000
030101030305,3,0.1642,7,0.4029,6,0.3152,3,0.1215,2,0.0989,1,0.0718,3,0.1642,2,0.0811,2,0.2101,10,0.9464,13,1.2915,9,0.7991,5,0.4614,0,0.0000,11,0.7640,11,0.8135,3,0.2434,5,0.4538,2,0.3337,9,0.8911,2,0.2009,9,0.7287,7,0.5005,11,0.9172,10,0.8397,6,0.4108,9,0.8821,9,0.7360,2,0.2009,5,0.3771,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1754,1,0.1754,1,0.1754,1,0.1754,1,0.1754,1,0.1754,2,0.1362,2,0.1362,1,0.0093,5,2.9397,11,3.1868,7,2.8320,12,3.2153,10,0.7528,8,0.6061,4,0.3824,5,0.3157,5,0.3532,7,2.7455,6,2.6328,0,0.0000,3,0.2102,2,0.2281,5,2.9577,3,0.1883,1,0.0190,7,0.6749,2,0.0613,6,0.4321,6,0.4321,4,0.4574,4,0.4574,4,0.4574,4,0.4574,4,0.2912,4,0.2912,2,0.2101,3,0.3066,12,1.1110,6,0.5691,7,0.5522,8,0.6296,2,0.1105,3,0.2525,0,0.0000,2,0.2101,8,0.6772,3,0.2291,10,0.8786,4,0.2714,1,0.0718,1,0.0718,2,0.2274,1,0.0718,1,0.0831,7,0.6304,8,0.6429,5,0.4030,5,0.4175,3,0.2434,2,0.2101,0,0.0000,3,0.1858,3,0.2579,2,0.2584,3,0.3015,1,0.1556,0,0.0000
030101030306,3,0.1801,7,0.4881,6,0.3612,3,0.1556,2,0.1129,1,0.0741,3,0.1801,2,0.0936,2,0.2084,10,0.9363,14,1.2708,10,0.8057,5,0.4740,0,0.0000,11,0.8757,11,0.9111,3,0.2782,5,0.4600,2,0.3297,8,0.8345,2,0.1902,9,0.7599,7,0.5781,11,0.8870,9,0.7994,6,0.4848,8,0.8370,8,0.7071,2,0.1902,6,0.3826,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.1583,1,0.1583,1,0.1583,1,0.1583,1,0.1583,1,0.1583,2,0.1415,2,0.1415,1,0.0196,5,2.3879,11,2.6766,8,2.3960,11,2.7844,9,0.8048,7,0.6370,4,0.3858,4,0.4058,5,0.3826,6,2.2202,5,2.1864,1,0.0011,2,0.2084,2,0.2223,5,2.4019,3,0.2674,1,0.0240,7,0.7383,2,0.1455,6,0.4432,6,0.4432,4,0.4407,4,0.4407,4,0.4407,4,0.4407,4,0.3020,4,0.3020,2,0.2084,3,0.3034,12,1.1868,7,0.5775,7,0.6056,8,0.6921,2,0.1280,3,0.3298,1,0.0011,2,0.2084,8,0.7449,3,0.2324,10,0.9515,4,0.3538,1,0.0741,2,0.0752,2,0.2092,1,0.0741,1,0.0864,7,0.6496,9,0.6855,5,0.4523,5,0.4691,3,0.2782,3,0.2095,0,0.0000,3,0.2040,3,0.2487,2,0.2486,3,0.2936,1,0.1351,0,0.0000
