HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.6a,UR_CA_4.2.6a,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.6a,UR_PA_4.2.6a,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.6a,UR_SA_4.2.6a,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.10,UR_SW_4.3.10,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030101030105,6,0.2980,8,0.4098,10,0.5026,7,0.3735,4,0.1757,0,0.0000,2,0.1251,5,0.2515,4,0.2070,2,0.1133,16,0.9588,17,0.8382,15,0.7667,7,0.3534,0,0.0000,17,0.9637,17,0.9696,7,0.3258,10,0.5019,2,0.1934,14,0.9865,4,0.3190,11,0.5416,12,0.5769,17,0.9506,17,0.9182,9,0.4309,14,0.9589,16,1.1771,5,0.5197,10,0.4942,1,0.0745,1,0.0745,1,0.0745,1,0.5749,6,0.8962,6,0.8962,5,0.3213,4,0.7754,4,0.7754,3,0.2005,4,0.7537,4,0.7537,2,0.1100,6,1.9913,16,2.3557,21,3.4566,24,3.4939,18,1.7594,14,1.5422,11,1.1567,11,0.9103,14,1.0075,19,3.2036,21,3.3462,0,0.0000,4,0.4197,4,0.9652,7,2.2683,12,1.6848,5,0.7981,19,1.9727,8,1.0905,10,0.5110,10,0.5110,0,0.0000,9,1.1997,9,1.1997,8,1.1252,8,1.1252,7,0.3668,7,0.3668,2,0.1133,9,0.4890,26,2.2050,10,0.5286,13,0.6650,14,1.3720,10,1.2264,12,1.4071,0,0.0000,2,0.1133,20,1.8774,8,1.0905,23,2.2504,12,1.4295,5,0.2658,0,0.0000,2,0.1251,5,0.2658,4,0.2180,1,0.0445,12,0.6160,11,0.5574,8,0.3821,9,0.4169,7,0.3258,7,0.3538,3,0.1284,1,0.0396,5,0.2196,7,0.4292,5,0.2574,8,0.4330,5,0.2159,2,0.0929
030101030106,6,0.5765,8,0.7725,10,0.9724,7,0.7226,4,0.3399,0,0.0000,2,0.2418,5,0.4864,4,0.4003,2,0.2191,16,1.8960,17,1.5913,15,1.4834,7,0.6836,0,0.0000,17,1.7935,17,1.8763,7,0.6303,10,0.9710,2,0.3741,14,1.9086,4,0.6176,11,0.9765,12,1.0959,17,1.7678,17,1.7766,9,0.8135,14,1.8550,16,2.2776,5,1.0059,10,0.9561,1,0.1440,1,0.1440,1,0.1440,0,0.0000,5,0.6214,5,0.6214,5,0.6214,3,0.3878,3,0.3878,3,0.3878,3,0.3458,3,0.3458,2,0.2128,6,2.9870,16,4.4146,18,4.7829,23,5.4723,18,3.3304,14,2.9817,11,2.0543,10,1.6680,14,1.6534,18,4.4867,18,4.5694,0,0.0000,4,0.8110,5,1.4603,7,3.7339,10,2.0535,4,0.4316,17,2.4292,6,0.9054,10,0.9886,10,0.9886,0,0.0000,8,0.9383,8,0.9383,7,0.7945,7,0.7945,7,0.7095,7,0.7095,2,0.2191,9,0.8045,24,2.6498,10,0.9512,13,1.2865,13,1.2007,9,0.8078,10,1.2479,0,0.0000,3,0.6772,18,2.0162,7,0.7273,21,2.6964,10,1.2912,5,0.5142,0,0.0000,2,0.2418,5,0.5142,4,0.4216,1,0.0861,12,1.1916,11,1.0070,8,0.7392,9,0.8066,7,0.6303,7,0.6845,3,0.2485,1,0.0766,5,0.4249,7,0.8304,5,0.4980,8,0.8377,5,0.4176,2,0.1798
030101030107,6,0.1704,8,0.2342,10,0.2874,7,0.2136,4,0.1004,0,0.0000,2,0.0715,5,0.1438,4,0.1183,2,0.0648,16,0.5224,17,0.4583,15,0.4129,7,0.2021,0,0.0000,16,0.4276,16,0.4521,7,0.1864,10,0.2870,2,0.1106,14,0.5384,3,0.0800,11,0.2887,12,0.3298,17,0.5226,17,0.5252,9,0.2464,14,0.5225,15,0.5449,4,0.1946,10,0.2569,1,0.0426,1,0.0426,1,0.0426,0,0.0000,5,0.1837,5,0.1837,5,0.1837,3,0.1147,3,0.1147,3,0.1147,3,0.1022,3,0.1022,2,0.0629,5,0.8102,14,1.1488,17,1.2509,20,1.2804,16,0.6896,12,0.5864,9,0.4290,10,0.3897,12,0.3189,14,0.9757,17,1.2217,0,0.0000,3,0.1093,4,0.3581,7,1.1035,10,0.4697,4,0.1275,17,0.7314,7,0.2945,10,0.2922,10,0.2922,0,0.0000,8,0.2773,8,0.2773,7,0.2349,7,0.2349,7,0.2097,7,0.2097,2,0.0648,8,0.2120,24,0.7587,10,0.2813,13,0.3804,13,0.3550,8,0.2251,11,0.3960,0,0.0000,3,0.1999,18,0.5971,7,0.2149,21,0.8104,11,0.4086,5,0.1520,0,0.0000,2,0.0715,5,0.1520,4,0.1246,1,0.0255,12,0.3266,11,0.2977,8,0.2185,9,0.2385,7,0.1864,7,0.2024,3,0.0735,1,0.0227,5,0.1256,7,0.2455,5,0.1472,8,0.2476,5,0.1235,2,0.0532
030101030108,6,0.1981,8,0.2724,10,0.3341,7,0.2483,4,0.1168,0,0.0000,2,0.0831,5,0.1671,4,0.1375,2,0.0753,15,0.5730,18,0.5702,16,0.5174,7,0.2348,0,0.0000,15,0.4626,15,0.4910,7,0.2165,10,0.3336,2,0.1285,14,0.6257,3,0.0929,11,0.3355,12,0.3835,18,0.6450,17,0.6102,9,0.2865,14,0.6073,15,0.6333,4,0.2264,11,0.3363,1,0.0495,1,0.0495,1,0.0495,0,0.0000,5,0.2135,5,0.2135,5,0.2135,3,0.1332,3,0.1332,3,0.1332,3,0.1188,3,0.1188,2,0.0731,5,0.9410,15,1.3725,18,1.4487,20,1.4453,15,0.7673,11,0.6475,8,0.4645,10,0.4106,12,0.3705,14,1.1333,17,1.3770,1,0.0377,3,0.1270,4,0.3005,7,1.1662,10,0.5038,4,0.1483,17,0.8078,7,0.3003,10,0.3396,10,0.3396,0,0.0000,8,0.3224,8,0.3224,7,0.2729,7,0.2729,7,0.2438,7,0.2438,2,0.0753,8,0.2463,24,0.8395,11,0.3645,12,0.4077,12,0.3782,7,0.2272,11,0.4179,1,0.0377,3,0.1163,18,0.6518,7,0.2499,21,0.8996,11,0.4328,5,0.1767,0,0.0000,3,0.1208,5,0.1767,4,0.1449,1,0.0296,12,0.3795,12,0.3837,8,0.2539,9,0.2771,7,0.2165,8,0.2729,3,0.0854,1,0.0263,5,0.1460,7,0.2852,5,0.1710,8,0.2877,5,0.1435,2,0.0618
030101030109,6,0.4648,8,0.6393,10,0.7841,7,0.5827,4,0.2740,0,0.0000,2,0.1950,5,0.3922,4,0.3228,2,0.1767,15,1.1145,18,1.3899,16,1.2144,7,0.5513,0,0.0000,16,1.2093,16,1.2245,7,0.5083,10,0.7830,2,0.3016,13,1.1658,3,0.2182,11,0.8389,12,0.9001,18,1.5649,17,1.4320,9,0.6723,13,1.1227,14,1.1836,3,0.2288,11,0.7892,1,0.1162,1,0.1162,1,0.1162,0,0.0000,5,0.5011,5,0.5011,5,0.5011,3,0.3127,3,0.3127,3,0.3127,3,0.2788,3,0.2788,2,0.1716,5,2.2096,15,3.0827,19,3.9010,22,4.2122,17,2.1852,13,1.8524,9,1.1055,11,1.3817,13,1.2691,16,3.3803,18,3.6505,1,0.0884,4,0.6165,3,0.1895,6,2.2224,11,1.6831,4,0.3480,17,1.9953,7,0.8042,10,0.7972,10,0.7972,0,0.0000,9,1.7516,9,1.7516,8,1.6357,8,1.6357,7,0.5721,7,0.5721,2,0.1767,8,0.5782,25,3.0652,11,0.9070,13,1.0288,14,2.0061,9,1.6005,12,2.0755,1,0.0884,3,0.2152,19,2.6244,8,1.5814,22,3.2057,12,2.1103,5,0.4147,0,0.0000,3,0.2834,5,0.4147,4,0.3400,1,0.0694,12,0.8907,12,0.9518,8,0.5960,9,0.6503,7,0.5083,8,0.6404,3,0.2003,1,0.0618,5,0.3426,7,0.6690,5,0.4016,8,0.6750,5,0.3368,2,0.1450
030101030201,6,0.3521,8,0.4843,10,0.5931,7,0.4400,4,0.2070,0,0.0000,2,0.1482,5,0.2982,4,0.2455,2,0.1343,15,0.8524,19,1.0735,16,0.9148,7,0.4191,0,0.0000,17,0.9481,17,0.9989,8,0.4509,10,0.5953,2,0.2294,12,0.7467,3,0.1659,12,0.6631,12,0.6813,17,1.0025,16,0.9491,9,0.5095,12,0.7139,13,0.7602,3,0.1740,11,0.5916,1,0.0883,1,0.0883,1,0.0883,0,0.0000,5,0.3810,5,0.3810,5,0.3810,3,0.2378,3,0.2378,3,0.2378,3,0.2120,3,0.2120,2,0.1304,5,1.6797,14,2.0929,17,2.4080,21,2.7128,14,0.8431,10,0.6293,8,0.5407,10,0.8015,12,0.6612,14,2.0229,16,2.3866,1,0.0587,3,0.2267,3,0.1215,6,1.6669,10,0.9675,4,0.2645,16,1.3703,7,0.6044,10,0.6048,10,0.6048,0,0.0000,8,0.5752,8,0.5752,7,0.4871,7,0.4871,7,0.4337,7,0.4337,2,0.1343,8,0.4396,25,1.6314,11,0.6419,14,0.8518,14,0.7992,9,0.5299,11,0.8145,1,0.0587,3,0.1411,18,1.2318,7,0.4459,20,1.5341,11,0.8396,5,0.3140,0,0.0000,3,0.2069,5,0.3140,4,0.2572,1,0.0528,13,0.7417,13,0.7405,9,0.5176,10,0.5590,8,0.4509,8,0.4784,3,0.1523,1,0.0470,5,0.2605,6,0.3691,5,0.3053,7,0.3736,5,0.2560,2,0.1090
030101030202,6,0.4239,8,0.5834,10,0.7149,7,0.5312,4,0.2490,0,0.0000,2,0.1788,5,0.3587,4,0.2950,2,0.1620,15,1.0493,19,1.2475,16,1.0793,7,0.5048,0,0.0000,17,1.1143,17,1.1601,8,0.4993,10,0.7173,2,0.2767,12,0.8998,3,0.1993,12,0.7545,12,0.8205,17,1.1992,16,1.1584,9,0.6130,12,0.8610,13,0.9161,3,0.2091,11,0.6901,1,0.1065,1,0.1065,1,0.1065,0,0.0000,5,0.4581,5,0.4581,5,0.4581,3,0.2868,3,0.2868,3,0.2868,3,0.2547,3,0.2547,2,0.1563,5,2.0255,14,2.5227,17,2.9024,21,3.2275,14,1.0327,10,0.7594,8,0.6525,10,0.9680,12,0.7976,14,2.4617,16,2.9001,1,0.0473,3,0.2735,3,0.1452,6,2.0086,10,1.1670,4,0.3176,16,1.6528,7,0.7287,10,0.7287,10,0.7287,0,0.0000,8,0.6924,8,0.6924,7,0.5876,7,0.5876,7,0.5223,7,0.5223,2,0.1620,8,0.5518,25,1.9445,11,0.7508,14,0.9986,14,0.9197,9,0.5948,11,0.9837,1,0.0473,3,0.1687,18,1.5070,7,0.5363,20,1.8658,11,1.0127,5,0.3789,0,0.0000,3,0.2261,5,0.3788,4,0.3104,1,0.0637,13,0.8501,13,0.8252,9,0.5797,10,0.6296,8,0.4993,8,0.5536,3,0.1837,1,0.0567,5,0.3142,6,0.4452,5,0.3682,7,0.4506,5,0.3088,2,0.1317
030101030203,6,0.6421,8,0.8829,10,1.0830,7,0.8048,4,0.3785,0,0.0000,2,0.2693,5,0.5418,4,0.4460,2,0.2440,15,1.5687,19,1.8654,16,1.6339,7,0.7611,0,0.0000,17,1.6904,17,1.7453,8,0.7442,10,1.0811,2,0.4165,12,1.3563,3,0.3013,12,1.1297,12,1.2431,17,1.8306,16,1.7612,9,0.9286,12,1.2967,13,1.3808,3,0.3161,11,1.0468,1,0.1604,1,0.1604,1,0.1604,0,0.0000,5,0.6921,5,0.6921,5,0.6921,3,0.4317,3,0.4317,3,0.4317,3,0.3851,3,0.3851,2,0.2369,5,3.0505,14,3.7913,17,4.3770,21,4.8655,14,1.5711,10,1.1454,8,0.9845,10,1.4687,12,1.2008,14,3.6918,16,4.3657,1,0.0791,3,0.4117,2,0.2085,5,3.0151,10,1.7710,4,0.4807,16,2.5023,7,1.1112,10,1.1010,10,1.1010,0,0.0000,8,1.0450,8,1.0450,7,0.8847,7,0.8847,7,0.7903,7,0.7903,2,0.2440,8,0.8163,25,2.9195,11,1.1382,14,1.5123,14,1.3793,9,0.8902,11,1.4923,1,0.0791,2,0.2440,18,2.2685,7,0.8100,20,2.8371,11,1.5408,5,0.5727,0,0.0000,3,0.3484,5,0.5728,4,0.4697,1,0.0958,13,1.2723,13,1.2427,9,0.8654,10,0.9404,8,0.7442,8,0.8411,3,0.2766,1,0.0853,5,0.4731,6,0.6703,5,0.5544,7,0.6785,5,0.4650,2,0.2004
030101030204,6,0.2886,8,0.3969,10,0.4868,7,0.3618,4,0.1702,0,0.0000,2,0.1211,5,0.2436,4,0.2005,2,0.1097,15,0.7156,18,0.8067,16,0.7115,7,0.3423,0,0.0000,16,0.7494,16,0.7657,7,0.3156,10,0.4862,2,0.1873,11,0.5221,3,0.1354,11,0.4889,12,0.5588,16,0.7205,15,0.7126,9,0.4175,11,0.4953,12,0.5332,3,0.1421,11,0.4474,1,0.0721,1,0.0721,1,0.0721,0,0.0000,5,0.3110,5,0.3110,5,0.3110,3,0.1941,3,0.1941,3,0.1941,3,0.1731,3,0.1731,2,0.1065,5,1.3709,14,1.6910,17,1.9539,20,2.1673,14,0.7148,10,0.5150,8,0.4426,10,0.6602,12,0.5399,14,1.6694,16,1.9721,1,0.0123,3,0.1852,2,0.0937,5,1.3549,10,0.7957,4,0.2160,16,1.1244,7,0.4992,10,0.4950,10,0.4950,0,0.0000,8,0.4697,8,0.4697,7,0.3978,7,0.3978,7,0.3553,7,0.3553,2,0.1097,8,0.3773,24,1.3035,11,0.4885,13,0.6694,13,0.6012,8,0.3812,11,0.6708,1,0.0123,2,0.1097,18,1.0298,7,0.3641,20,1.2833,11,0.6923,5,0.2575,0,0.0000,3,0.1334,5,0.2574,4,0.2111,1,0.0431,12,0.5531,12,0.5165,8,0.3701,9,0.4038,7,0.3156,8,0.3550,3,0.1244,1,0.0383,5,0.2127,6,0.3014,5,0.2493,7,0.3051,5,0.2090,2,0.0901
030101030301,6,0.5642,8,0.7759,10,0.9517,7,0.7073,4,0.3326,0,0.0000,2,0.2367,5,0.4762,4,0.3919,2,0.2145,16,1.7804,17,1.5676,15,1.3667,7,0.6691,0,0.0000,16,1.4157,16,1.4967,7,0.6170,10,0.9504,2,0.3661,14,1.7819,3,0.2648,11,0.9557,12,1.0924,17,1.7296,17,1.7382,9,0.8161,14,1.7295,15,1.8034,4,0.6447,10,0.8506,1,0.1410,1,0.1410,1,0.1410,0,0.0000,5,0.6081,5,0.6081,5,0.6081,3,0.3796,3,0.3796,3,0.3796,3,0.3384,3,0.3384,2,0.2082,5,2.6815,14,3.7297,18,4.7353,22,5.2143,17,2.7038,13,2.3624,9,1.4093,11,1.7223,12,1.0555,16,4.2555,18,4.5259,0,0.0000,4,0.7937,2,0.1833,5,2.6503,11,2.0992,4,0.4222,17,2.4210,7,0.9757,10,0.9677,10,0.9677,0,0.0000,9,2.2673,9,2.2673,8,2.1268,8,2.1268,7,0.6945,7,0.6945,2,0.2145,8,0.7522,25,3.9117,10,0.9310,13,1.2593,14,2.5242,9,2.0943,12,2.6603,0,0.0000,2,0.2145,19,3.3768,8,2.0607,22,4.0316,12,2.7023,5,0.5034,0,0.0000,2,0.2367,5,0.5034,4,0.4128,1,0.0842,12,1.0811,11,0.9855,8,0.7234,9,0.7894,7,0.6170,7,0.6699,3,0.2432,1,0.0750,5,0.4158,7,0.8121,5,0.4874,8,0.8193,5,0.4087,2,0.1761
030101030302,6,0.3420,8,0.4702,10,0.5768,7,0.4287,4,0.2016,0,0.0000,2,0.1434,5,0.2886,4,0.2375,2,0.1299,15,0.8388,18,0.9840,16,0.8556,7,0.4054,0,0.0000,16,0.9123,16,0.9070,7,0.3739,10,0.5759,2,0.2218,12,0.6787,3,0.1604,11,0.6036,12,0.6621,17,0.9511,16,0.9043,9,0.4946,12,0.6469,13,0.6917,3,0.1683,11,0.5429,1,0.0854,1,0.0854,1,0.0854,0,0.0000,5,0.3686,5,0.3686,5,0.3686,3,0.2300,3,0.2300,3,0.2300,3,0.2051,3,0.2051,2,0.1262,5,1.6241,14,2.0073,18,2.4523,20,2.5682,15,1.0044,11,0.7432,8,0.5243,10,0.7823,12,0.6395,14,1.9690,16,2.3279,1,0.0274,3,0.2193,2,0.1111,5,1.6053,10,0.9431,4,0.2561,16,1.3327,7,0.5918,10,0.5864,10,0.5864,0,0.0000,8,0.5565,8,0.5565,7,0.4712,7,0.4712,7,0.4209,7,0.4209,2,0.1299,8,0.4380,24,1.5356,11,0.6160,13,0.7929,13,0.7366,8,0.4515,11,0.7948,1,0.0274,2,0.1299,18,1.2114,7,0.4314,20,1.5209,11,0.8205,5,0.3051,0,0.0000,3,0.1708,5,0.3050,4,0.2502,1,0.0511,12,0.6551,12,0.6491,8,0.4384,9,0.4784,7,0.3739,8,0.4333,3,0.1473,1,0.0454,5,0.2520,6,0.3571,5,0.2953,7,0.3614,5,0.2476,2,0.1067
030101030303,6,0.5001,8,0.6872,10,0.8431,7,0.6265,4,0.2949,0,0.0000,2,0.2097,5,0.4220,4,0.3473,2,0.1900,15,1.2323,19,1.5357,16,1.2842,7,0.5926,0,0.0000,17,1.3912,17,1.4194,8,0.6402,10,0.8418,2,0.3244,11,0.8846,3,0.2344,12,0.9401,12,0.9677,16,1.2804,15,1.2145,9,0.7227,11,0.8383,12,0.9235,3,0.2460,11,0.8271,1,0.1249,1,0.1249,1,0.1249,0,0.0000,5,0.5390,5,0.5390,5,0.5390,3,0.3362,3,0.3362,3,0.3362,3,0.2999,3,0.2999,2,0.1845,5,1.9530,14,2.5527,17,3.0071,21,3.4056,14,1.2185,10,0.8724,8,0.7469,10,1.1424,12,0.9351,14,2.4828,16,3.0063,1,0.0735,3,0.3207,2,0.1426,5,1.9056,10,1.3775,4,0.3742,16,1.9272,7,0.8636,10,0.8575,10,0.8575,0,0.0000,8,0.8138,8,0.8138,7,0.6890,7,0.6890,7,0.6155,7,0.6155,2,0.1900,8,0.6464,25,2.3432,11,0.8982,14,1.2530,14,1.1349,9,0.7539,11,1.1608,1,0.0735,2,0.1900,18,1.7757,7,0.6306,20,2.2025,11,1.1982,5,0.4461,0,0.0000,3,0.2832,5,0.4461,4,0.3658,1,0.0746,13,1.0514,13,1.0402,9,0.7346,10,0.7930,8,0.6402,8,0.6670,3,0.2155,1,0.0664,5,0.3684,6,0.5220,5,0.4318,7,0.5284,5,0.3621,2,0.1561
030101030304,6,0.4174,8,0.5740,10,0.7041,7,0.5232,4,0.2461,0,0.0000,2,0.1751,5,0.3522,4,0.2899,2,0.1586,15,0.9941,19,1.1886,16,1.0395,7,0.4948,0,0.0000,17,1.0979,17,1.1214,8,0.4894,10,0.7028,2,0.2708,12,0.7959,3,0.1958,12,0.7399,12,0.8081,17,1.0938,16,1.0713,9,0.6037,12,0.7572,13,0.8167,3,0.2054,11,0.6579,1,0.1043,1,0.1043,1,0.1043,0,0.0000,5,0.4498,5,0.4498,5,0.4498,3,0.2806,3,0.2806,3,0.2806,3,0.2503,3,0.2503,2,0.1540,5,1.9820,14,2.4341,17,2.7043,21,3.0522,14,1.0099,10,0.7210,8,0.6163,10,0.8444,12,0.7806,14,2.3968,16,2.7245,1,0.0288,3,0.2677,2,0.1307,5,1.9542,10,1.0405,4,0.3124,16,1.5111,7,0.6118,10,0.7157,10,0.7157,0,0.0000,8,0.6792,8,0.6792,7,0.5751,7,0.5751,7,0.5137,7,0.5137,2,0.1586,8,0.5237,25,1.7860,11,0.7172,14,0.9820,14,0.8835,9,0.5655,11,0.8598,1,0.0288,2,0.1586,18,1.3572,7,0.5265,20,1.7409,11,0.8911,5,0.3723,0,0.0000,3,0.2038,5,0.3723,4,0.3053,1,0.0623,13,0.8327,13,0.7908,9,0.5682,10,0.6170,8,0.4894,8,0.5242,3,0.1798,1,0.0554,5,0.3075,6,0.4358,5,0.3604,7,0.4411,5,0.3022,2,0.1303
030101030305,6,0.4984,8,0.6856,10,0.8407,7,0.6248,4,0.2938,0,0.0000,2,0.2092,5,0.4206,4,0.3462,2,0.1896,15,1.2046,17,1.3409,15,1.2078,7,0.5913,0,0.0000,16,1.2825,16,1.3224,7,0.5453,10,0.8400,2,0.3236,12,0.9824,3,0.2340,11,0.8447,12,0.9652,16,1.2918,16,1.2993,9,0.7209,12,0.9362,13,1.0015,3,0.2453,10,0.7518,1,0.1246,1,0.1246,1,0.1246,0,0.0000,5,0.5378,5,0.5378,5,0.5378,3,0.3355,3,0.3355,3,0.3355,3,0.2990,3,0.2990,2,0.1840,5,2.3703,14,3.0727,17,3.5021,21,3.9488,16,1.6024,12,1.2691,8,0.7647,11,1.3423,12,0.9330,15,3.0568,17,3.5795,0,0.0000,4,0.5219,2,0.1620,5,2.3428,10,1.3749,4,0.3736,16,1.9433,7,0.8624,10,0.8550,10,0.8550,0,0.0000,8,0.8119,8,0.8119,7,0.6872,7,0.6872,7,0.6135,7,0.6135,2,0.1896,8,0.6203,24,2.2206,10,0.8229,13,1.1443,13,1.0385,8,0.6585,11,1.1585,0,0.0000,2,0.1896,18,1.7477,7,0.6294,20,2.2060,11,1.1960,5,0.4447,0,0.0000,2,0.2092,5,0.4447,4,0.3646,1,0.0745,12,0.9557,11,0.8711,8,0.6394,9,0.6978,7,0.5453,7,0.5921,3,0.2149,1,0.0663,5,0.3676,6,0.5209,5,0.4308,7,0.5272,5,0.3613,2,0.1554
030101030306,6,0.5201,8,0.7152,10,0.8773,7,0.6519,4,0.3066,0,0.0000,2,0.2181,5,0.4389,4,0.3612,2,0.1977,15,1.2720,18,1.4725,16,1.3016,7,0.6167,0,0.0000,16,1.3337,16,1.3630,7,0.5686,10,0.8759,2,0.3374,11,0.9410,3,0.2441,11,0.8808,12,1.0071,16,1.3183,15,1.2842,9,0.7523,11,0.8927,12,0.9608,3,0.2560,11,0.8260,1,0.1299,1,0.1299,1,0.1299,0,0.0000,5,0.5606,5,0.5606,5,0.5606,3,0.3497,3,0.3497,3,0.3497,3,0.3120,3,0.3120,2,0.1920,5,2.4709,14,3.0667,17,3.4988,20,3.8645,14,1.2713,10,0.9114,8,0.7809,10,1.1476,12,0.9728,14,3.0081,16,3.5117,1,0.0420,3,0.3335,2,0.1689,5,2.4422,10,1.3922,4,0.3894,16,1.9848,7,0.8578,10,0.8919,10,0.8919,0,0.0000,8,0.8465,8,0.8465,7,0.7167,7,0.7167,7,0.6401,7,0.6401,2,0.1977,8,0.6790,24,2.3062,11,0.9000,13,1.1893,13,1.0665,8,0.6702,11,1.1667,1,0.0420,2,0.1977,18,1.8131,7,0.6561,20,2.2711,11,1.2058,5,0.4639,0,0.0000,3,0.2601,5,0.4639,4,0.3804,1,0.0776,12,0.9964,12,0.9503,8,0.6668,9,0.7276,7,0.5686,8,0.6594,3,0.2241,1,0.0691,5,0.3832,6,0.5431,5,0.4492,7,0.5497,5,0.3767,2,0.1623
